sa_advertising,sa_ann_rep_months,sa_avg_total_assets_net_of_reval,sa_building_net_addn_in_yr,sa_cf_net_frm_op_activity,sa_comm_equip_net_addn_in_yr,sa_company_name,sa_computer_it_net_addn_in_yr,sa_elec_install_fitting_net_addn_in_yr,sa_extra_ordi_inc,sa_finance1_cocode,sa_finance1_year,sa_gfa_net_addn_in_yr,sa_net_furn_social_oth_fxd_ast,sa_pat,sa_plant_net_addn_in_yr,sa_rnd_exp,sa_sales,sa_sw_net_addn_in_yr,sa_total_assets,sa_transport_infra_net_addn_in_yr,sa_transport_veh_net_addn_in_yr
,12,15.4,,,,SATKAR FINLEASE LTD.,,,,213995,20100331,,,0.0,,,,,20.6,,
70.0,12,9399.4,,-329.3,,KOHINOOR FOODS LTD.,,,0.6,214043,20100331,,,82.2,,1.7,7739.4,,10262.0,,
0.0,12,66.7,0.0,,,SATYA MINERS & TRANSPORTERS LTD.,,,0.0,214188,20100331,,,2.5,,,,,67.8,,
10.0,12,50598.5,18.0,1722.0,,SATYAM COMPUTER SERVICES LTD. [MERGED],,,13.0,214297,20100331,-3364.0,-1160.0,-712.0,-2063.0,,51076.0,56.0,58670.0,,-209.0
,12,35.55,,-4.4,,SATYAM SILK MILLS LTD.,,,,214377,20100331,,,2.8,,,,,31.3,,
,12,402.4,,-23.4,,SAUMYA CONSULTANTS LTD.,,,,214526,20100331,1.3,,17.8,,,,,412.6,,1.3
81.3,15,5448.15,154.3,1348.3,,SAURASHTRA CEMENT LTD.,,195.6,8.6,214613,20100331,1347.9,6.1,232.8,986.0,,6305.6,,5365.7,,5.9
,12,243.55,-7.7,-16.2,,SAURASHTRA PAPER & BOARD MILLS LTD.,,,23.4,214639,20100930,-177.2,-2.9,-93.6,-166.6,,23.8,,184.0,,
0.1,12,12.4,,-0.4,,SAVANI FINANCIALS LTD.,,,,214693,20100331,,,1.9,,,,,13.4,,
0.1,12,93.0,,5.9,,SAVEN TECHNOLOGIES LTD.,0.4,,,214728,20100331,1.9,0.1,2.5,,,25.2,0.1,93.1,,1.3
,12,601.05,,99.1,,SAVERA INDUSTRIES LTD.,,,,214742,20100331,11.3,-0.8,30.7,10.7,,348.0,,746.6,,
109.3,12,7808.1,100.2,284.7,,SAVITA OIL TECHNOLOGIES LTD.,,,,214826,20100331,612.5,,863.8,503.4,9.8,13242.1,,8374.2,,3.6
15.9,15,55199.45,706.9,18104.8,,JINDAL SAW LTD.,,,1.9,214966,20100331,9138.7,13.7,7303.5,8379.0,,69682.2,1.3,55366.5,,15.2
,12,105.95,,1.0,,SAWACA BUSINESS MACHINES LTD.,,,,214967,20100331,,,0.5,,,1.7,,106.3,,
,12,4.35,,0.0,,SAWANT FOOD PRODUCTS LTD.,,,,215002,20100331,,,-0.2,,,,,4.3,,
,12,104.75,,-2.6,,ASYA INFOSOFT LTD.,0.2,,,215068,20100331,0.5,0.3,0.2,,,2.8,,105.0,,
9.6,12,2534.65,158.3,393.8,,SAYAJI HOTELS LTD.,12.2,,,215080,20100331,388.1,191.3,-3.6,19.5,,814.2,1.6,2473.5,,5.2
16.1,12,889.25,5.6,68.9,,KARMA INDUSTRIES LTD.,1.6,,,215173,20100331,9.8,0.3,9.9,,,4284.1,,1070.3,,2.3
,12,48.55,,-0.1,,Y K M INDUSTRIES LTD.,,,,215192,20100331,-0.1,,0.2,,,,,48.7,,-0.1
,12,93.6,3.4,-12.2,,SCANPOINT GEOMATICS LTD.,1.2,,,215199,20100331,83.1,4.6,32.5,9.5,,17.7,,143.0,,
,12,188.35,2.1,23.2,,SCHABLONA INDIA LTD.,0.7,,,215237,20100331,7.2,0.4,9.8,5.5,,360.6,,197.5,,-1.5
,12,1846.8,0.2,162.7,,ELANTAS BECK INDIA LTD.,,,,215267,20101231,45.3,0.2,323.9,41.6,37.0,2777.2,1.4,2028.0,,1.9
,12,197.45,,16.2,,INTEGRA ENGINEERING INDIA LTD.,-0.2,,,215286,20101231,-1.8,-0.2,3.5,-0.1,,59.6,,197.3,,-1.3
,12,675.5,140.1,-85.4,,DUNCAN ENGINEERING LTD.,,22.5,,215349,20100331,317.8,23.8,5.5,110.9,1.6,617.6,,802.2,,
,12,211.4,,-2.4,,SCINDIA STEAM NAVIGATION CO. LTD.,,,,215424,20100331,,,-201.9,,,,,210.6,,
,12,254.75,,-330.9,,SCINTILLA COMMERCIAL & CREDIT LTD.,,,,215427,20100331,,,0.0,,,,,409.2,,
0.6,12,815.05,,-236.4,,SCOOTERS INDIA LTD.,,,,215448,20100331,3.7,0.3,-280.1,3.4,1.9,1417.1,,902.7,,
,12,20.3,-13.8,-35.2,,SEA GOLD INFRASTRUCTURE LTD.,,-2.2,12.1,215582,20100331,-35.4,,9.3,-2.6,,,,0.8,-7.4,
1.1,12,175.75,-0.8,-0.4,,K M C SPECIALITY HOSPITALS (INDIA) LTD.,1.2,-0.6,11.4,215745,20100331,3.0,0.8,-4.5,1.0,,85.4,,178.7,,1.4
231.6,12,49635.9,146.5,2259.3,,U P L LTD.,,,,215829,20100331,1528.3,34.6,1812.9,790.2,309.6,27984.0,,49892.4,,-4.6
0.0,12,40.7,,-4.5,,POLO QUEEN INDL. & FINTECH LTD.,0.1,,,215839,20100331,1.1,,0.7,0.2,,75.7,,53.2,,0.0
76.1,12,1758.4,324.2,437.5,,HINDUSTAN MEDIA VENTURES LTD.,,,,215840,20100331,1354.6,2.0,147.5,978.4,,1638.2,18.2,3384.4,,0.1
4.6,12,340.9,-3.7,17.4,,SEASONS FURNISHINGS LTD.,0.6,-0.4,2.5,215891,20100331,-3.7,-0.6,3.6,,,348.0,,342.7,,0.4
0.1,12,536.7,49.7,45.5,,SEASONS TEXTILES LTD.,0.2,4.0,,215900,20100331,87.6,0.3,4.7,34.2,,355.0,,551.3,,-0.8
,12,146.6,,,,ATLANTA DEVCON LTD.,,,,215944,20100331,,,5.1,,,51.8,,145.5,,
,12,102.85,,-0.1,,SECUNDERABAD HEALTHCARE LTD.,,,,215994,20100331,,,2.2,,,184.3,,114.3,,
,12,19.55,,,,SECUR INDUSTRIES LTD.,,,,216003,20100331,,,-10.4,,,0.5,,35.8,,
,12,354.4,,-9.2,,S C I L VENTURES LTD.,,,,216042,20100331,,,44.8,,,,,377.1,,
3.9,12,1368.35,0.0,207.7,,SECURITY & INTELLIGENCE SERVICES (I) LTD.,0.0,,,216048,20100331,,,86.8,0.0,,2716.3,,1547.9,0.0,0.0
1.3,12,6377.85,,210.9,,SEJAL GLASS LTD.,1.1,,,216277,20100331,-52.1,2.9,21.9,-54.3,,477.3,,7818.5,,-1.8
2.0,12,1858.9,,280.5,,SELAN EXPLORATION TECHNOLOGY LTD.,-0.1,,,216350,20100331,13.7,-1.9,288.0,14.4,,733.4,1.3,2037.3,,
,12,13.6,,1.2,,STELLANT SECURITIES (INDIA) LTD.,,,,216446,20100331,-2.9,,7.7,,,,-2.9,22.8,,
,12,102.0,,17.6,,SELLWIN TRADERS LTD.,,,,216457,20100331,,,-0.2,,,0.1,,101.9,,
10.6,12,600.4,15.4,-96.8,,CHOKSI IMAGING LTD.,1.6,,,216489,20100331,18.6,1.5,47.9,0.1,,1563.7,,664.7,,
,12,187.2,,22.8,,SENBO INDUSTRIES LTD.,,,,216619,20100331,0.2,,-32.8,0.2,,0.3,,177.8,,
,12,58.6,,-1.8,,SENTHIL INFOTEK LTD.,,,,216728,20100331,7.1,,0.1,,,,,58.6,,
,12,551.75,9.0,-14.4,,S T E L HOLDINGS LTD.,,,,216756,20100331,9.0,,14.3,,,,,1094.8,,
,12,7.1,,0.0,,KKRRAFTON DEVELOPERS LTD.,,,,216795,20100331,,,-4.1,,,,,5.1,,
,12,34.95,,-2.0,,C E S LTD.,0.6,,,216887,20100630,1.7,1.1,4.5,,,70.2,,42.3,,
,12,20.45,,3.7,,SERVOTECH ENGINEERING INDS. LTD.,,,,216936,20100331,,,0.0,,,,,19.3,,
,12,93798.35,,20042.7,,VEDANTA LTD.,,,1.2,216946,20100331,,,21180.9,,2.9,53104.9,,122056.2,,
,12,7470.2,8.7,1107.6,,SESHASAYEE PAPER & BOARDS LTD.,,,,216993,20100331,40.3,5.4,399.3,25.0,2.7,5290.2,,7442.5,,0.7
,12,0.35,,0.1,,SHABA CHEMICALS LTD.,,,,217387,20100331,,,0.0,,,7.2,,0.3,,
,12,9780.9,,-273.2,,SHAH ALLOYS LTD.,,,,217525,20100331,,,-603.2,,,8357.6,,10073.3,,
0.2,12,195.55,,-52.5,,SHAH CONSTRUCTION CO. LTD.,,,,217557,20100331,1.8,,-39.3,,,5.7,,303.3,,
,12,15.0,,0.9,,SHAH FOODS LTD.,0.1,,,217580,20100331,0.2,,2.6,0.1,,20.4,,16.2,,
0.7,12,1031.85,,113.2,,SHAHI SHIPPING LTD.,,,0.1,217735,20100331,-237.9,0.1,-81.9,,,294.2,,921.8,,-238.0
0.1,12,185.35,2.6,,,SHAIVAL REALITY LTD.,-0.1,,0.0,217914,20100331,25.4,2.0,1.5,,,118.1,,194.4,,20.9
0.2,12,969.65,0.6,-12.7,,SHAKTI HORMANN PVT. LTD.,1.1,,,218043,20100331,52.4,0.5,75.9,49.5,,826.3,0.1,1033.8,,-0.6
0.2,15,421.85,2.6,,,SHAKTI PRESS LTD.,,0.5,,218066,20100630,3.9,,-79.5,0.8,,260.0,,556.6,,
5.7,12,1357.5,,163.7,,SHAKTI PUMPS (INDIA) LTD.,3.3,,,218070,20100630,95.8,5.0,107.5,83.5,,1243.4,,1480.9,,1.9
2.2,12,191.75,,-140.8,0.1,ARIHANT SUPERSTRUCTURES LTD.,0.7,,,218112,20100331,5.5,0.1,13.1,,,127.4,1.1,379.5,,3.4
0.6,12,192.7,0.4,1.7,,SHALIBHADRA FINANCE LTD.,0.1,,,218213,20100331,0.5,,11.9,,,,,203.2,,
,12,11.75,,-0.8,,SHALIMAR AGENCIES LTD.,,,,218228,20100331,,,-0.1,,,,,11.7,,
,12,48.6,,1.5,,SHALIMAR PRODUCTIONS LTD.,,,,218229,20100331,,,-0.2,,,11.9,,41.8,,
,12,1929.55,14.1,242.9,,SHALIMAR PAINTS LTD.,,,0.1,218257,20100331,92.4,41.8,100.0,14.1,15.2,3954.9,,2096.3,,2.2
,12,1294.1,2.6,235.4,,SHALIMAR WIRES INDS. LTD.,1.4,,199.0,218278,20100331,-442.3,0.7,204.7,-448.7,0.2,828.4,,1232.8,,1.7
,12,26.25,,-0.1,,SHALIN HOTELS LTD.,,,,218283,20100331,,,-0.1,,,,,26.2,,
0.1,12,1244.95,,,,ALSTONE TEXTILES (INDIA) LTD.,,,,218299,20100331,,,0.1,,,,,1245.9,,
,12,854.45,,32.4,,SHAMKEN COTSYN LTD.,,,,218419,20100331,,,-58.4,,,14.6,,808.7,,
,12,,,13.8,,SHAMKEN MULTIFAB LTD.,,,,218421,20100331,-1.3,0.1,-98.5,-1.4,,360.2,,2178.2,,
,12,1537.75,,-6.7,,SHAMKEN SPINNERS LTD.,,,,218422,20100331,,,-1403.7,,,,,1480.6,,
,12,111.35,,-0.1,,SHAMROCK INDUSTRIAL CO. LTD.,,,,218453,20100331,,,-0.2,,,,,111.3,,
,12,38.95,,,,SHANGRILA INDIA LTD.,0.1,,,218562,20100331,2.9,0.7,0.5,,,32.8,,39.2,,2.1
,12,1946.0,2.5,-372.4,,SHANKARA BUILDING PRODUCTS LTD.,1.6,,0.3,218656,20100331,30.8,4.6,114.3,0.4,,7169.7,,2331.7,,9.6
,12,1.35,,,,52 WEEKS ENTERTAINMENT LTD.,,,,218767,20100331,,,,,,,,1.3,,
11.9,12,3180.1,22.2,565.3,,SHANTHI GEARS LTD.,1.1,,0.1,218788,20100331,55.3,1.8,161.8,31.1,,1295.5,,2771.3,,-0.9
0.1,12,387.1,,-19.0,,SHANTIVIJAY JEWELS LTD.,,,,218961,20100331,1.0,0.2,-10.1,0.2,,467.2,,394.6,,0.6
,12,115.65,,,,SHARAD FIBRES & YARN PROCESSORS LTD.,,,,219034,20100331,-1.1,,-11.8,,,0.3,,104.3,,-1.1
3.3,12,5516.1,4.3,372.8,,SHARADHA TERRY PRODUCTS LTD.,,,0.3,219082,20100331,148.6,6.9,401.4,133.3,0.1,2616.6,,5674.1,,4.0
0.1,12,627.05,,42.2,,SHARAT INDUSTRIES LTD.,,3.2,,219108,20100331,4.5,0.3,7.0,1.0,,316.1,,642.8,,
,12,266.4,0.3,3.1,,SHARDA ISPAT LTD.,,,3.0,219168,20100331,10.1,,6.0,0.6,,292.2,,284.0,,
,12,3135.25,4.1,344.6,,SHARDA MOTOR INDS. LTD.,,4.2,16.8,219178,20100331,265.7,9.9,211.6,213.0,12.8,5129.9,12.3,3292.6,,1.7
8.4,12,6053.2,25.6,-650.8,,SHARDA SOLVENT LTD.,1.0,,12.1,219203,20100331,290.1,1.1,102.9,257.6,,11875.2,,7140.4,,1.1
0.1,12,181.7,4.6,22.0,,SHARMA EAST INDIA HOSPITALS & MEDICAL RESEARCH LTD.,0.1,,,219314,20100331,4.7,1.0,1.3,-3.0,,90.6,,173.3,,0.0
0.2,12,4487.3,400.0,-71.1,,SHARON BIO-MEDICINE LTD.,1.7,31.5,,219409,20100630,1340.5,33.3,187.2,830.1,20.4,4965.0,,5008.6,,3.9
1.0,12,875.95,,255.4,,SHARP INDUSTRIES LTD.,,,,219446,20100930,224.9,1.0,186.3,223.9,,1133.2,,975.4,,
,12,289.7,,4.2,,SHARP INVESTMENTS LTD.,,,,219449,20100331,,,-16.8,,,,,282.0,,
,12,67.5,,0.0,,TRINITY TRADELINK LTD.,,,,219472,20100331,,,-0.3,,,,,83.6,,
0.5,12,1774.5,,108.3,,CREST VENTURES LTD.,,,,219526,20100331,0.3,0.3,37.6,,,100.1,,1796.9,,
,12,20.15,,0.0,,SHASHANK TRADERS LTD.,,,,219553,20100331,,,0.1,,,,,20.2,,
,12,5520.6,9.2,451.9,,SHASUN PHARMACEUTICALS LTD. [MERGED],1.8,-33.0,18.9,219657,20100331,52.0,3.0,220.6,74.4,190.7,5649.4,,5737.9,,-3.2
,12,,,,,SHATEX INDUSTRIES LTD.,,,,219698,20100331,,,,,,,,0.6,,
0.5,12,682.0,1.8,80.1,,NARMADA GELATINES LTD.,,,,219761,20100331,16.9,0.1,81.8,15.0,1.3,875.3,,743.4,,
,12,70.15,,5.8,,SHAYONA PETROCHEM LTD.,,,,219784,20100331,,,2.7,,,2.8,,71.5,,
,12,67.35,,-0.3,,S C AGROTECH LTD.,,,,219812,20100331,,,12.1,,,1.7,,67.8,,
,12,63.85,,,,SHEETAL DIAMONDS LTD.,,,,219881,20100331,,,0.0,,,3.7,,64.4,,
,12,195.0,,-45.3,,SHEETAL BIO-AGRO TECH LTD.,,,,219910,20100331,,,0.1,,,2.1,,196.1,,
,12,,,,,SHEFALI PAPERS LTD.,,,,219947,20100331,,,-2.6,,,,,37.8,,
,12,558.85,97.4,31.2,,SHEKHAWATI POLY-YARN LTD.,0.2,18.6,,220014,20100331,215.4,0.1,22.1,62.7,,902.0,,703.7,,-0.4
,12,47.75,,-0.2,,SHENTRACON CHEMICALS LTD.,,,,220126,20100331,,,-3.4,,,,,46.1,,
,12,32.6,,0.0,,SHERATON PROPERTIES & FINANCE LTD.,,,,220167,20100331,,,,,,,,34.3,,
,12,757.55,2.3,-50.7,,SHERVANI INDUSTRIAL SYNDICATE LTD.,-3.8,,,220218,20100331,-99.2,-1.9,37.9,-95.0,,1.1,,778.5,,-0.8
,12,,,,,SHETH INVESTMENTS & TRDG. CO. PVT. LTD.,,,,220275,20100331,,,0.6,,,35.2,,88.4,,
,12,1507.8,3.2,61.1,,SHETRON LTD.,,,,220300,20100331,91.4,0.5,-10.8,87.7,,1144.0,,1562.1,,
,12,25.2,,-0.1,,SHIKHAR CONSULTANTS LTD.,,,,220439,20100331,,,1.2,,,,,25.8,,
,12,606.45,1.0,-8.6,,SHILCHAR TECHNOLOGIES LTD.,,,3.8,220477,20100331,2.2,,15.4,1.3,3.5,768.4,,691.7,,0.5
0.7,12,662.6,10.2,99.4,,SHILP GRAVURES LTD.,,1.2,0.2,220491,20100331,100.9,4.8,51.3,39.0,,515.9,,690.6,,0.6
4.6,12,2218.55,36.6,462.9,,SHILPA MEDICARE LTD.,1.6,16.3,,220498,20100331,137.0,13.1,461.2,46.5,,2406.7,,2426.4,19.8,1.9
,12,24.95,-1.7,17.9,,SMITHS & FOUNDERS (INDIA) LTD.,,,0.9,220601,20100331,-2.6,,0.2,,,,,19.8,,
,12,102444.85,20.9,4129.9,,SHIPPING CORPN. OF INDIA LTD.,,,1225.2,220724,20100331,7313.8,173.6,3769.1,,,34651.1,77.5,103735.1,,7041.8
,12,50.85,,20.3,,SHIV KAMAL IMPEX LTD.,,,,220954,20100331,,,0.5,,,,,51.2,,
,12,433.4,,43.2,,BIO GREEN PAPERS LTD.,,,,221000,20100331,,,17.8,,,105.3,,450.7,,
1.5,12,27863.2,-4.2,3466.8,,S V O G L OIL GAS & ENERGY LTD.,4.1,,,221117,20100331,4382.7,26.1,920.1,4355.7,32.2,10718.0,,31532.4,,1.0
,12,1058.3,15.9,84.8,,SHIVA CEMENT LTD.,0.6,5.5,,221137,20100331,96.4,0.6,22.9,60.2,,487.2,,1083.4,,
0.4,12,522.05,3.1,-47.6,,SHIVA GLOBAL AGRO INDS. LTD.,0.3,0.7,,221166,20100331,5.7,,23.3,0.5,,892.2,,620.9,,
,12,0.1,,,,SHIVA MEDICARE LTD.,,,,221207,20100331,,,-0.2,,,,,0.1,,
,12,19.15,,-0.7,,SHIVA SUITINGS LTD.,,,,221262,20100331,,,3.2,,,38.4,,22.2,,
,12,129.3,0.1,2.0,,SHIVAGRICO IMPLEMENTS LTD.,,,,221296,20100331,6.7,0.1,1.0,6.4,,238.0,,142.4,,
1.1,12,248.2,,27.7,,INDIACO VENTURES LTD.,0.3,,,221313,20100331,1.4,0.2,26.7,,,26.7,0.4,291.9,,0.5
,12,849.9,0.5,95.0,,SHIVALIK BIMETAL CONTROLS LTD.,,,,221335,20100331,6.1,2.0,51.1,7.2,1.6,781.5,,883.4,,-3.6
0.2,12,3195.35,96.8,-55.5,,S T L GLOBAL LTD.,0.3,,,221353,20100331,166.0,0.7,-277.0,69.9,,2769.3,,3375.0,,-1.7
0.2,12,92.95,,0.6,,SHIVALIK RASAYAN LTD.,0.1,,,221374,20100331,1.0,0.1,4.1,0.8,,216.9,,95.5,,
,12,118.8,,,,SHIVGARH RESORTS LTD.,,,,221677,20100331,,,-7.7,,,,,117.8,,
,15,950.25,,,,SHONKH TECHNOLOGIES INTL. LTD.,,,28.5,221927,20100331,,,22.7,,,1.8,,865.7,,
160.3,12,7427.45,,1022.5,,SHOPPERS STOP LTD.,158.9,,14.7,221948,20100331,618.4,314.0,502.3,,,15683.7,15.5,7783.1,,
0.3,12,721.4,17.8,30.9,,SHREE AJIT PULP & PAPER LTD.,,3.7,,222166,20100331,147.4,0.6,77.2,122.6,,959.4,,874.7,,1.5
,12,10.15,,-5.3,,SHREE AMBESHWAR PAPER MILLS LTD.,,,,222184,20100331,,,-0.4,,,,,12.7,,
,12,19.1,,,,SHREE BENZOPHEN INDS. LTD.,,,,222327,20100331,1.1,1.1,2.2,,,12.6,,19.7,,
0.9,12,1527.8,4.8,38.1,,SHREE BHAWANI PAPER MILLS LTD.,,,0.6,222363,20100331,61.7,1.1,-46.4,55.8,,1374.0,,1575.3,,
,12,42433.9,256.2,12539.8,,SHREE CEMENT LTD.,,,8.4,222402,20100331,6949.4,127.1,6761.0,6243.2,63.9,40140.8,6.8,50441.6,0.5,44.9
,12,85.45,,-7.4,,S V P GLOBAL VENTURES LTD.,,,,222476,20100331,,,0.5,,,15.0,,89.7,,
,12,2571.05,0.1,-28.2,,SHREE DIGVIJAY CEMENT CO. LTD.,,1.6,0.1,222489,20101231,154.2,1.2,10.0,143.4,0.7,3260.9,9.0,2654.9,,-1.1
,12,34.25,,,,SHREE GANESH ELASTOPLAST LTD.,,,,222566,20100331,,,-0.7,,,,,33.9,,
,12,14.2,,,,SHREE GANESH KNIT (INDIA) LTD.,,,,222577,20100331,,,,,,,,14.2,,
,12,11137.9,,-5141.5,,SHREE GLOBAL TRADEFIN LTD.,,,,222635,20100331,,,12.3,,,3524.5,,11066.6,,
,12,734.75,,-4.0,,SHREE HANUMAN SUGAR & INDS. LTD.,,,,222694,20100630,55.4,,93.1,60.8,,323.0,,863.5,,1.1
,12,422.6,16.9,-11.1,,SHREE HARI CHEMICALS EXPORT LTD.,0.1,3.0,,222702,20100331,67.4,1.5,8.5,45.9,,691.7,,446.5,,
,12,39.3,,,,RENEE INDUSTRIES LTD.,,,,222738,20100331,3906.6,,0.2,,,,,3946.0,,
,12,195.85,0.8,-5.8,,SHREE KARTHIK PAPERS LTD.,,7.6,,222856,20100630,38.2,0.2,6.9,29.6,,204.1,,219.8,,
0.1,12,773.9,,-25.1,,SHREE KRISHNA PAPER MILLS & INDS. LTD.,0.1,,1.0,222912,20100331,63.3,,-84.6,67.1,,658.5,,771.5,,0.1
,12,0.2,,-0.1,,SHREE MANUFACTURING CO. LTD.,,,,223071,20100331,,,0.0,,,,,0.2,,
0.1,12,58.9,,22.2,,SHREE NARMADA ALUMINIUM INDS. LTD.,,,,223130,20100331,,,1.7,,,113.0,,32.5,,
,12,84.05,,-50.3,,PROAIM ENTERPRISES LTD.,10.8,,,223134,20100331,10.8,,2.8,,,5.5,,121.2,,
,12,117.5,,-25.9,,SHREE NIDHI TRDG. CO. LTD.,,,,223154,20100331,,,0.1,,,40.7,,124.0,,
,12,5.65,,5.3,,EMERGENT GLOBAL EDU & SERVICES LTD.,,,,223186,20100331,,,0.1,,,,,5.6,,
0.1,12,90.7,,1.7,,SHREE PACETRONIX LTD.,0.1,,0.3,223192,20100331,2.2,,1.6,1.2,,62.0,,97.5,,0.9
,12,4310.4,,418.7,,AJMERA REALTY & INFRA INDIA LTD.,3.1,,,223270,20100331,24.4,9.4,113.6,0.2,,235.7,,4216.1,,11.7
,12,,0.0,-18.7,,SHREE PUSHKAR CHEMICALS & FERTILISERS LTD.,0.1,,,223281,20100331,13.1,,16.1,6.4,,1047.8,,851.5,,0.7
,12,2666.7,0.5,190.5,,SHREE RAJASTHAN SYNTEX LTD.,,0.7,0.6,223320,20100331,14.2,0.5,5.9,12.7,3.0,2937.1,,2640.6,1.2,-1.4
,12,488.95,,-74.4,,SHREE RAJESHWARANAND PAPER MILLS LTD.,0.1,,,223325,20100331,50.6,0.1,8.3,50.4,,588.0,,560.2,,
,12,57.45,2.0,,,SHREE RAJIVLOCHAN OIL EXTRACTION LTD.,,,,223327,20100331,2.0,,0.7,,,44.5,,63.5,,
0.5,12,9589.0,,897.3,,SHREE RAM URBAN INFRASTRUCTURE LTD.,1.1,,1.8,223356,20101231,273.8,1.8,-162.5,273.1,,348.0,0.7,11192.6,,-2.9
,12,3057.35,0.6,,,SHREE RAMA MULTI-TECH LTD.,,,759.3,223374,20100331,-180.2,1.3,621.5,-183.7,,4361.3,,2866.9,,1.3
,12,33.8,,,,SHREE RANG MARK TRAVELS LTD.,,,,223397,20100331,,,0.5,,,,,34.2,,
0.2,12,379.2,,35.1,,SHREE RANI SATI INVST. & FINANCE LTD.,,,,223400,20100331,,,19.9,,,,,360.6,,
11.8,12,46944.75,643.9,13065.8,,SHREE RENUKA SUGARS LTD.,,,3.1,223422,20100930,3958.8,63.2,4100.5,3064.9,22.4,56340.6,,57113.8,,22.5
,12,2.0,-0.1,-0.8,,SHREE SALASAR INVESTMENTS LTD.,,,1.8,223498,20100331,-0.1,,-1.2,,,0.1,,1.4,,
,12,957.35,,-0.7,,SHREE SECURITIES LTD.,,,,223546,20100331,,,-0.5,,,,,957.1,,
,12,1.6,-5.4,-14.4,,SHREE SHAKTHI AGRO OILS LTD.,,,11.5,223556,20100331,-5.9,,13.7,,,,,0.1,,
,12,63.1,,37.3,,SHREE SHALEEN TEXTILES LTD.,,,,223573,20100331,,,0.8,,,0.7,,26.1,,
0.4,12,257.2,,8.1,,T SPIRITUAL WORLD LTD.,4.5,,,223617,20100331,8.9,4.4,2.6,,,277.7,,258.3,,
,12,57.45,0.6,10.8,,SHREE STEEL WIRE ROPES LTD.,,,,223707,20100331,1.1,0.1,2.4,,,42.9,,58.0,,0.4
,12,161.8,,-4.8,,SHREE SURGOVIND TRADELINK LTD.,0.1,,,223732,20100331,0.1,,1.4,,,606.9,,243.9,,
0.1,12,292.25,,-11.7,,SHREE TULSI ONLINE.COM LTD.,,,,223783,20100331,,,6.4,,,102.0,,294.6,,
,12,43.55,,0.9,,SHREEJI DYE-CHEM LTD.,,,,223998,20100331,,,-0.1,,,,,44.3,,
,12,77.6,,-0.7,,SHREEJI INDUSTRIES LTD.,,,,224013,20100331,,,6.7,,,15.1,,78.9,,
,12,,,,,SHREEKRISHNA BIOTECH LTD.,,,,224088,20100331,,,0.0,,,0.2,,23.7,,
,12,3.55,,,,H C K K VENTURES LTD.,,,,224103,20100331,,,0.1,,,,,3.6,,
,12,47.95,,8.6,,SHREENATH INVESTMENT CO. LTD.,,,,224105,20100331,,,8.9,,,10.0,,53.6,,
,12,851.65,9.3,35.0,,GYSCOAL ALLOYS LTD.,0.6,,,224109,20100331,85.2,0.3,49.2,73.3,,1753.1,,911.1,,1.7
,12,139.55,,9.3,,SHREEVATSAA FINANCE & LEASING LTD.,,,,224195,20100331,,,0.2,,,,,139.8,,
4.4,12,15014.8,,1123.8,,SHRENUJ & CO. LTD.,,-0.5,,224223,20100331,13.8,3.0,155.0,4.0,,10389.3,6.3,14649.8,,1.0
0.6,12,1847.85,7.7,289.4,,SHREYANS INDUSTRIES LTD.,,,1.3,224302,20100331,54.7,0.6,54.2,38.3,8.4,2456.2,0.5,1810.2,,7.6
,12,1671.8,,88.7,,SHREYAS INTERMEDIATES LTD.,,,,224340,20100930,,,-79.7,,,857.4,,1691.6,,
,12,2483.4,,-7.4,,SHREYAS SHIPPING & LOGISTICS LTD.,,,,224351,20100331,-387.2,-0.2,-204.7,,,984.6,,2306.8,,-387.0
7.2,12,630.5,,-300.3,,SHRI BAJRANG ALLOYS LTD.,0.1,,,224427,20100331,4.5,,20.7,3.8,,1764.1,,803.7,,0.6
0.1,18,43.7,0.0,9.5,,SHRI BHAGAVATI BRIGHT BARS LTD.,,,0.4,224452,20100930,-9.9,0.3,6.4,-10.7,,59.4,,43.7,,0.0
,6,170.4,2.2,19.5,,ARCHIT ORGANOSYS LTD.,,,,224496,20100331,3.6,0.2,2.4,1.2,,91.4,,142.2,,
26.2,12,1559.7,0.4,171.4,,SHRI DINESH MILLS LTD.,,,0.1,224517,20100331,198.1,2.2,73.6,195.5,,813.7,0.5,1713.6,,-0.5
0.1,12,750.85,-13.5,-82.6,,YANTRA NATURAL RESOURCES LTD.,,,2.8,224558,20100331,-37.7,,2.4,-22.8,,8.1,,1456.0,,
,12,262.8,,-17.6,,SHRI JAGDAMBA POLYMERS LTD.,,,,224645,20100331,,,11.4,,,322.5,,293.1,,
,12,67.0,,,,SHRI KALYAN HOLDINGS LTD.,0.1,,,224670,20100331,1.1,,1.1,,,,,67.4,,1.0
0.1,12,77.0,,2.1,,ZENLABS ETHICA LTD.,0.2,,,224724,20100331,0.6,0.4,5.8,,,192.9,,120.1,,
,12,37.85,,4.9,,SHRI MAHALAXMI AGRICULTURAL DEVP. LTD.,,,,224760,20100331,,,0.1,,,0.9,,39.4,,
1.0,12,895.3,1.8,116.0,,DALMIA REFRACTORIES LTD.,,,0.2,224808,20100331,26.1,0.2,101.8,22.7,1.8,998.8,,1054.3,,
,12,429.5,-0.3,54.0,,SHRI MATRE POWER & INFRASTRUCTURE LTD.,,,3.0,225013,20100331,-35.1,,20.8,0.1,,1.6,,529.0,,
