sa_advertising,sa_ann_rep_months,sa_avg_total_assets_net_of_reval,sa_building_net_addn_in_yr,sa_cf_net_frm_op_activity,sa_comm_equip_net_addn_in_yr,sa_company_name,sa_computer_it_net_addn_in_yr,sa_elec_install_fitting_net_addn_in_yr,sa_extra_ordi_inc,sa_finance1_cocode,sa_finance1_year,sa_gfa_net_addn_in_yr,sa_net_furn_social_oth_fxd_ast,sa_pat,sa_plant_net_addn_in_yr,sa_rnd_exp,sa_sales,sa_sw_net_addn_in_yr,sa_total_assets,sa_transport_infra_net_addn_in_yr,sa_transport_veh_net_addn_in_yr
0.3,12,158.15,,15.0,,ALUFLUORIDE LTD.,,,,12108,20090331,3.7,0.1,23.9,3.3,,230.3,,170.7,,0.3
0.1,12,331.8,,-52.8,,ALUMINIUM INDUSTRIES LTD.,0.7,,,12131,20090331,1.8,0.1,-41.4,1.0,1.5,159.1,,255.8,,
,12,80.2,,-1.4,,AMAL LTD.,,,21.9,12258,20090331,,,0.8,,,1.7,,73.8,,
,12,9.0,,0.1,,AMALGAMATED ELECTRICITY CO. LTD.,,,,12281,20090331,,,0.0,,,0.1,,9.0,,
,12,21.0,,-0.9,,AMANI TRADING & EXPORTS LTD.,,,,12379,20090331,,,0.5,,,41.6,,21.3,,
18.4,12,2493.1,,153.7,,AMAR REMEDIES LTD.,,,13.5,12482,20090630,,,266.8,,10.6,3694.9,,2879.5,,
,12,43.25,,-0.5,,AMAR VANIJYA LTD.,,,,12506,20090331,,,1.8,,,,,44.4,,
178.3,12,8788.9,222.3,2363.6,,AMARA RAJA BATTERIES LTD.,,80.1,,12517,20090331,1165.1,18.7,804.8,841.2,8.8,15992.0,,9048.9,,2.5
0.6,12,1203.9,4.4,135.3,,AMARJOTHI SPINNING MILLS LTD.,,,,12577,20090331,127.3,1.5,33.5,121.3,,930.0,,1317.9,,0.1
,12,29.45,,-0.7,,AMARNATH SECURITIES LTD.,,,,12616,20090331,,,0.2,,,,,29.6,,
,12,71.8,,19.1,,AMBA ENTERPRISES LTD.,,,,12709,20090331,0.5,,4.3,0.2,,80.5,,80.4,,0.3
,12,36.25,,-1.2,,SCAN PROJECTS LTD.,,,0.7,12761,20090331,,,-2.0,,,2.9,,16.2,,
,12,2592.6,-116.9,323.6,,AMBALAL SARABHAI ENTERPRISES LTD.,,,1440.6,12774,20090331,-312.1,-0.8,104.6,-95.7,11.3,647.0,,2100.4,,1.4
13.4,12,698.95,1.9,-12.1,,AMBICA AGARBATHIES AROMA & INDS. LTD.,0.4,,,12933,20090331,29.5,12.7,15.6,12.2,,645.6,,775.0,,2.3
0.8,12,4476.2,10.2,507.9,,AMBIKA COTTON MILLS LTD.,,,,13029,20090331,363.0,0.3,111.7,352.0,,1798.3,,4379.0,,
,12,37.3,,,,AMBUJA FLOUR MILLS LTD.,,,,13138,20090331,-7.6,,-2.2,-7.6,,,,36.5,,
1.1,12,569.1,,60.6,,AMCO INDIA LTD.,,,0.6,13188,20090331,,,8.4,,,1029.1,,593.8,,
,12,0.0,,,,AMEE COSMO PHARMA LTD.,,,,13203,20090331,,,,,,,,,,
0.2,12,494.9,,,,TUTIS TECHNOLOGIES LTD.,2.5,,,13356,20090331,5.7,0.1,-2.1,,,139.3,,490.4,,3.1
0.1,12,631.3,,20.8,,AMFORGE INDUSTRIES LTD.,,,,13398,20090331,-2.5,0.2,-47.7,-1.9,,293.6,,609.4,,-0.8
,12,613.25,,41.8,,AMINES & PLASTICIZERS LTD.,,,,13499,20090331,,,34.2,,4.4,1667.3,,672.6,,
,12,4.7,,-1.5,,AMISON FOODS LTD.,,,,13560,20090331,,,-0.4,,,,,4.6,,
,12,69.35,,9.1,,AMIT INTERNATIONAL LTD.,,,,13637,20090331,,,2.4,,,42.8,,71.7,,
,12,99.15,,-13.5,,AMIT SECURITIES LTD.,,,,13702,20090331,-1.1,,0.9,,,5.3,,97.7,,-1.1
,12,1174.7,,-38.6,,AMIT SPINNING INDS. LTD.,,,,13711,20090331,-69.7,,-143.0,-69.7,,330.4,,1102.4,,
,12,109.45,,,,AMPRO PRODUCTS LTD.,0.1,,,13976,20090331,2.0,0.1,0.4,1.8,,38.4,,106.1,,
0.0,12,,,,,AMRAPALI CAPITAL & FINANCE SERVICES LTD.,,,,13993,20090331,,,-0.1,,,,,878.5,,
,12,220.85,,259.3,,AMRAPALI INDUSTRIES LTD.,0.1,,,14000,20090331,0.6,,1.7,0.4,,,,265.8,,0.1
,12,425.05,,26.8,,AMRIT CORP. LTD.,0.3,,0.3,14039,20090331,7.7,0.5,27.8,5.0,,339.6,,443.6,,1.9
86.3,12,1242.85,-2.4,258.9,,AMRIT BANASPATI CO. LTD.,-1.2,,,14050,20090331,116.8,-0.3,33.6,126.0,2.3,8080.7,,1121.6,,-0.6
84.1,12,796.5,-14.9,65.5,,AMRUTANJAN HEALTH CARE LTD.,1.2,,1081.2,14204,20090331,-88.2,-5.5,928.6,-70.0,16.4,962.7,,1117.5,,0.1
,12,,,-22.8,,AMRADEEP INDUSTRIES LTD.,,,,14250,20090331,,,0.0,,,,,91.3,,
2.1,12,56509.4,688.8,-5896.9,,AMTEK AUTO LTD.,,71.9,24.2,14268,20090630,8894.2,42.7,1522.3,8053.0,,10524.5,,63135.8,,9.3
0.2,12,23266.35,106.7,-246.4,,CASTEX TECHNOLOGIES LTD.,,,,14271,20090630,2225.3,15.4,540.6,2092.1,,7778.7,,23821.2,,11.1
171.9,12,3179.3,,312.9,,JOHNSON CONTROLS-HITACHI AIR CONDITIONING INDIA LTD.,3.2,0.6,1.2,14299,20090331,365.2,7.7,210.7,101.6,27.3,5226.2,2.9,3385.9,,3.7
,12,45.0,,-7.5,,AMULYA LEASING & FINANCE LTD.,,,,14344,20090331,,,-0.2,,,,,46.2,,
,12,60.6,,-7.7,,AMZEL LTD.,,,4.1,14379,20090331,-0.4,,0.8,,,13.1,,49.0,,-0.4
13.1,12,10546.3,,-551.8,,VIPUL LTD.,1.2,,0.5,14464,20090331,85.3,11.0,180.5,,,4195.4,,9663.5,,-6.2
,12,42.3,,1.8,,ANAN DRUG & CHEM LTD.,,,,14520,20090331,3.4,0.5,-1.3,2.9,,18.6,,43.7,,
,12,76.85,,0.4,,ANAND CREDIT LTD.,0.1,,1.8,14582,20090331,0.7,0.6,1.1,,,0.2,,75.2,,
,12,2.8,,-0.2,,ANAND PROJECTS LTD.,,,,14592,20090331,,,0.0,,,,,2.8,,
0.4,12,,0.0,43.9,,GENERA AGRI CORP LTD.,0.0,,,14658,20090331,,,37.6,0.0,,208.3,,63.4,0.0,0.0
,12,35.9,,14.1,,OZONE WORLD LTD.,,,,14663,20090331,,,0.6,,,,,38.9,,
,12,4.55,,-0.3,,BALAXI VENTURES LTD.,,,,14801,20090331,,,0.2,,,,,4.7,,
18.3,12,33085.7,672.7,3362.8,,ANANT RAJ LTD.,6.4,,3733.0,14897,20090331,643.3,50.3,3658.4,2.0,,331.3,,34742.3,,0.1
,12,14.9,,0.0,,ANANTHI CONSTRUCTIONS LTD.,,,,14967,20090331,-0.2,,-0.7,-0.2,,,,14.1,,
,12,63.0,,-0.3,,NAKSHATRA INFRASTRUCTURE LTD.,,,,15047,20090331,,,0.7,,,8.7,,63.3,,
,12,92.5,,-15.4,,SHIKHAR LEASING & TRADING LTD.,,,,15081,20090331,-0.5,-0.1,0.0,-0.4,,31.9,,91.0,,
105.0,12,625767.9,9.2,7643.5,,ANDHRA BANK,,,3.4,15214,20090331,1954.1,1054.4,6530.5,,,,890.5,685292.3,,
7.3,12,4332.6,2.6,1327.1,,ANDHRA CEMENTS LTD.,,,137.5,15222,20090331,15.8,5.9,383.6,6.3,,4612.5,,5707.5,,1.0
,12,1984.45,,254.7,,ANDHRA PETROCHEMICALS LTD.,,,,15246,20090331,2.2,0.9,161.8,0.4,,2780.1,,2070.9,,0.9
,12,11467.45,52.9,1268.7,,INTERNATIONAL PAPER A P P M LTD.,,7.9,2.6,15270,20090331,698.2,4.6,189.5,632.3,11.9,6573.3,,11745.8,,-0.6
,12,7.3,,-9.3,,ANDHRA PRADESH TANNERIES LTD.,,,,15290,20090331,,,-7.8,,,0.7,,7.7,,
0.9,12,9262.1,1.9,1220.7,,ANDHRA SUGARS LTD.,,,3.5,15303,20090331,626.5,1.5,452.8,424.7,9.5,6350.5,,9206.7,-0.1,-3.5
,12,4926.9,3.8,126.2,,ANDREW YULE & CO. LTD.,,2.5,203.4,15321,20090331,54.2,0.0,293.6,43.7,0.7,1910.6,2.3,4742.2,0.3,0.5
,12,3.3,,0.2,,INCEPTUM ENTERPRISES LTD.,,,,15472,20090331,,,0.0,,,,,3.2,,
,12,2450.85,-14.8,150.4,,A I CHAMPDANY INDS. LTD.,,-2.2,84.4,15510,20090331,47.1,1.6,28.0,79.0,,3094.2,,2831.1,,-0.2
,12,300.8,,44.3,,A P T PACKAGING LTD.,,,96.3,15646,20090331,20.8,,100.8,20.8,,195.7,,282.7,,
,12,346.75,-0.1,83.6,,MODI NATURALS LTD.,,,13.4,15788,20090331,31.3,-0.1,30.8,31.1,,1209.5,,354.9,,0.5
,12,162.85,,14.1,,SYSCHEM (INDIA) LTD.,,,,15815,20090331,,,-5.3,,,32.7,,158.0,,
,12,2144.1,3.6,-77.2,,ANIL LTD.,,,3.3,15887,20090331,147.3,3.2,105.1,133.4,2.0,2873.9,,2395.2,,-1.5
,12,875.6,10.4,-226.6,0.2,SHREE BHAVYA FABRICS LTD.,0.8,1.8,,16177,20090331,49.9,1.5,23.4,31.0,,1694.8,,1044.7,2.4,1.8
,12,121.6,,3.8,,ANJANI FINANCE LTD.,,,,16178,20090331,,,1.1,,,4.4,,118.2,,
,12,1261.65,24.2,244.9,,ANJANI PORTLAND CEMENT LTD.,,,,16191,20090331,48.6,2.9,166.7,8.7,,1645.2,,1379.2,,7.6
,12,5.95,,,,ANJANI SOLVENTS INDIA LTD.,,,,16196,20090331,,,,,,,,6.0,,
0.1,12,1019.7,5.2,45.0,,ANJANI SYNTHETICS LTD.,0.7,,,16198,20090331,34.9,5.1,30.0,22.5,,2123.6,,1045.3,,1.4
,15,48.5,,1.1,,ANKA INDIA LTD.,,,49.3,16279,20090630,,,25.8,,,19.0,,31.8,,
,12,5.45,,,,ANKIT YARNS LTD.,,,,16375,20090331,,,-0.9,,,,,5.0,,
1.0,12,10172.15,394.3,-104.6,,ANKUR DRUGS & PHARMA LTD.,43.5,,0.3,16431,20090331,1626.2,107.1,371.3,988.2,,9694.9,,11345.3,,7.2
0.1,12,30.3,,15.4,,ANKUSH FINSTOCK LTD.,-0.2,,,16490,20090331,-0.2,,-0.6,,,1.0,,42.1,,
,12,74.7,-0.2,-4.7,,AVIVA INDUSTRIES LTD.,,,,16496,20090331,-5.5,,-0.3,,,13.5,,65.9,,
,12,2.6,,,,ANMOL DRUGS & PHARMACEUTICALS LTD.,,,,16528,20090331,,,-0.1,,,,,2.5,,
0.1,12,770.45,29.2,54.9,,SHAILY ENGINEERING PLASTICS LTD.,2.4,5.4,3.1,16575,20090331,176.8,7.6,-23.9,129.4,,678.8,1.1,819.7,,0.4
0.1,12,99.25,,-1.9,,ANNA INFRASTRUCTURES LTD.,,,,16590,20090331,,,1.5,,,1.6,,99.6,,
0.2,12,2835.45,,256.2,,SHIVA TEXYARN LTD.,,,,16635,20090331,,,45.0,,,978.3,,3520.5,,
31.5,12,2924.05,,95.1,,ANSAL BUILDWELL LTD.,0.9,,,16814,20090331,4.3,2.1,64.1,1.4,,1207.6,,2993.3,,-0.1
75.3,12,7564.55,0.7,-81.0,,ANSAL HOUSING & CONSTRUCTION LTD.,4.1,,15.3,16820,20090331,-2.8,7.0,160.3,-24.9,,2037.1,,7958.2,,3.5
86.7,12,30672.9,-136.1,-1712.9,,ANSAL PROPERTIES & INFRASTRUCTURE LTD.,,,13.8,16823,20090331,-114.2,7.1,522.2,27.8,,6656.4,,33620.6,,-13.5
,12,14.3,,1.1,,ANSHUNI COMMERCIALS LTD.,,,,16893,20090331,,,0.6,,,2.4,,14.7,,
,12,157.6,,-1.3,,ANTARCTICA LTD.,,,,16941,20090331,0.0,0.1,3.0,,,45.1,,160.2,,-0.1
,12,1530.85,2.2,10.8,,A B C BEARINGS LTD.,,1.0,,17002,20090331,29.5,8.4,65.8,18.8,,1515.9,0.2,1580.8,,-1.1
,12,1751.05,0.4,-503.0,,AMEYA LABORATORIES LTD.,0.2,0.4,,17123,20090331,60.2,2.5,163.2,54.8,5.1,1771.9,1.5,2242.4,,0.4
,12,9.05,,,,ANUBHAV INDUSTRIAL RESOURCES LTD.,,,,17143,20090331,,,,,,,,9.0,,
,12,24.2,0.4,0.1,,ONESOURCE IDEAS VENTURE LTD.,,,,17200,20090331,0.4,,-1.3,,,1.4,,23.8,,
,12,896.05,1.3,77.3,,ANUH PHARMA LTD.,0.1,0.6,0.2,17206,20090331,16.1,2.3,90.1,10.3,,1300.4,,837.8,,1.1
,12,26.0,,0.7,,ANUKARAN COMMERCIAL ENTERPRISES LTD.,,,,17272,20090331,,,0.0,,,24.1,,26.1,,
,12,64.1,0.5,,,ANUP MALLEABLES LTD.,,,,17325,20090331,1.5,0.5,3.6,0.5,,59.2,,59.3,,
,12,,,,,ANUPAMA STEEL LTD.,,,,17445,20090331,1.0,,4.3,,,407.3,,298.4,,1.0
,12,57.5,,-7.4,,NEO INFRACON LTD.,,,,17638,20090331,,,0.1,,,,,57.5,,
1.7,12,15905.8,19.1,2334.1,,APAR INDUSTRIES LTD.,,,3.7,17728,20090331,211.3,4.5,53.1,173.9,,26496.1,,17564.6,,4.8
0.2,12,743.7,,184.0,,APCOTEX INDUSTRIES LTD.,,0.4,,17809,20090331,12.8,1.7,44.8,4.1,4.3,1141.1,0.3,761.1,,6.3
,12,1.85,,-0.9,,INANNA FASHION & TRENDS LTD.,,,,17815,20090331,,,7.7,,,0.8,,2.3,,
4.5,12,1069.95,23.1,90.3,,APLAB LTD.,1.0,2.3,0.1,18030,20090331,55.4,28.7,7.0,1.8,3.3,1098.6,,1129.9,,-1.5
0.1,12,277.15,,6.4,,ADINATH BIO-LABS LTD.,2.0,,,18065,20090331,13.4,4.2,9.8,4.8,,218.2,,278.1,,
,12,110.7,,-7.7,,APOLLO FINVEST (INDIA) LTD.,,,,18093,20090331,-16.9,,-39.0,,,0.6,,87.6,,-16.9
188.3,12,20585.65,,590.3,,APOLLO HOSPITALS ENTERPRISE LTD.,,,0.3,18102,20090331,,,1180.7,,,14579.8,,22333.3,,
6.1,12,1675.2,,-288.8,10.1,ADITYA BIRLA MONEY LTD.,27.0,,,18138,20090331,72.7,17.0,6.4,,,4.6,18.6,1322.9,,
0.2,12,98.75,,-7.1,,APOLLO SINDOORI HOTELS LTD.,1.1,,31.4,18139,20090331,1.2,0.1,22.5,,,339.7,,116.7,,0.0
267.9,12,30011.2,919.0,3245.8,,APOLLO TYRES LTD.,,121.6,11.8,18151,20090331,2682.1,69.3,1080.8,1517.7,195.8,45605.7,,31626.2,,45.9
0.1,12,499.95,,0.2,,ABHAYAM TRADING LTD.,,,,18222,20090331,,,-24.1,,,,,482.5,,
,12,1717.5,,-331.9,,APPLE FINANCE LTD.,,,992.3,18227,20090331,,,838.8,,,,,630.6,,
,12,107.7,,,,APPU MARKETING & MANUFACTURING LTD.,,,,18323,20090331,,,0.0,,,0.1,,107.7,,
,12,131.55,,-7.6,,EMERALD LEISURES LTD.,,,,18381,20090331,,,-1.8,,,1.0,,131.6,,
0.7,12,9150.05,153.0,1256.1,,HEXAWARE TECHNOLOGIES LTD.,,,5.4,18395,20091231,231.8,34.0,1242.0,40.4,,4900.4,16.0,9758.4,,-9.7
0.4,12,847.5,,-154.7,,AQUA LOGISTICS LTD.,26.9,,,18495,20090331,47.7,18.5,111.5,,,2134.0,,1118.0,,2.3
,12,258.65,,14.8,,AQUALAND (INDIA) LTD.,,,,18544,20090331,,,1.5,,,,,344.4,,
,12,110.3,,0.0,,ARAMUSK INFRASTRUCTURE INVESTMENTS LTD.,,,,18755,20090331,,,0.1,,,,,110.4,,
0.1,12,190.0,,4.2,,ARAVALI INDUSTRIES LTD.,,,,18838,20090331,5.0,,4.0,,,18.4,,215.5,,1.2
0.1,12,418.55,,-23.8,,ARAVALI SECURITIES & FINANCE LTD.,,,,18850,20090331,-0.4,,1.0,,,1.8,,421.0,,-0.4
,12,109.55,,160.2,,SAUMYA CAPITAL LTD.,,,,18928,20090331,,,-0.5,,,,,160.9,,
,12,77.05,,9.3,,ARCEE INDUSTRIES LTD.,,,,18939,20090331,2.3,0.0,0.6,0.2,,186.4,,85.8,,2.1
0.1,12,20.45,,0.0,,ARCHANA SOFTWARE LTD.,,,,19021,20090331,,,0.5,,,3.4,,18.9,,
39.7,12,1316.35,20.0,59.8,,ARCHIES LTD.,4.8,,0.1,19063,20090331,49.9,25.5,-11.0,0.5,,1389.3,,1295.7,,-0.9
,12,2.6,,-0.1,,ARCO LEASING LTD.,,,,19131,20090331,,,0.0,,,,,2.6,,
,12,91.85,,1.2,,ARCUTTIPORE TEA CO. LTD.,,,,19186,20090331,,,-0.3,,,17.2,,147.7,,
,12,1.95,,-0.1,,ARDI INVESTMENTS & TRDG. CO. LTD.,,,,19230,20090331,,,0.1,,,,,1.9,,
,12,284.9,,45.6,,AREX INDUSTRIES LTD.,3.0,0.1,,19291,20090331,36.2,0.5,5.7,30.4,,171.0,,286.7,,2.2
,12,32.7,,,,ARFIN INDIA LTD.,,,,19297,20090331,,,0.4,,,1.0,,31.6,,
,12,502.1,0.0,57.4,,NATIONAL PLASTIC TECHNOLOGIES LTD.,0.1,2.4,2.7,19361,20090331,26.1,,11.9,23.1,,551.7,,518.8,1.9,
,12,34.9,,,,ARHANT SUEDES LTD.,,,,19377,20090331,,,0.0,,,1.1,,31.3,,
,12,56.05,,-2.3,,FINAVENTURE CAPITAL LTD.,-0.1,,,19408,20090331,-0.6,,-1.8,,,1.7,,52.0,,-0.5
9.9,12,1659.7,7.6,-301.2,,ARIES AGRO LTD.,,1.7,,19420,20090331,39.3,13.4,12.8,6.7,1.9,1104.4,,1995.3,,9.9
,12,80.05,,6.9,,DISHA RESOURCES LTD.,,,,19470,20090331,,,2.9,,,,,80.0,,
0.6,12,1156.3,1.3,-14.1,,ARIHANT CAPITAL MARKETS LTD.,0.8,0.4,,19480,20090331,0.8,1.7,18.9,,,,,1031.4,,-3.4
,12,119.55,,-6.9,,ARIHANT CLASSIC FINANCE LTD.,,,,19486,20090331,1.9,,1.3,,,,,120.8,,1.9
0.6,12,3178.3,,278.1,,ARIHANT FOUNDATIONS & HOUSING LTD.,,,,19528,20090930,4.9,0.2,27.8,0.2,,891.1,,3236.1,,4.5
0.1,12,6.6,,,,AAYUSH FOOD & HERBS LTD.,,,,19597,20090331,,,0.3,,,35.1,,7.5,,
,12,28.0,,9.7,,ARIHANT TOURNESOL LTD.,,,11.0,19626,20090331,,,7.3,,,,,26.9,,
,12,57.7,,0.1,,ARIHANT'S SECURITIES LTD.,,,,19642,20090331,,,-6.1,,,,,34.6,,
,12,78.6,,,,ARLABS LTD.,,,,19878,20090331,,,-9.7,,,,,73.4,,
,12,4.05,,,,ARMAN HOLDINGS LTD.,,,,19913,20090331,,,,,,,,4.0,,
,12,184.1,,35.7,,ARMAN FINANCIAL SERVICES LTD.,,,,19915,20090331,0.2,0.2,6.9,,,,,176.3,,
,12,239.05,,42.6,,RESONANCE SPECIALTIES LTD.,,,0.1,19962,20090331,13.8,0.1,18.5,8.4,4.7,281.4,,331.7,,0.8
,12,517.55,,6.9,,ARNOLD HOLDINGS LTD.,,,,20011,20090331,,,0.0,,,,,518.3,,
2.2,12,1627.65,1.4,-20.5,,ARO GRANITE INDS. LTD.,,0.5,,20015,20090331,5.2,3.0,119.8,1.1,,1171.0,,1693.2,,-0.8
0.1,12,615.85,,32.4,,ARONI COMMERCIALS LTD. [MERGED],,,,20094,20090331,,,2.4,,,,,610.6,,
,12,95.6,,-5.5,,ARORA FIBRES LTD.,0.1,,,20138,20090331,0.5,,-32.3,0.4,,111.9,,86.8,,
,12,242.2,,7.2,,ARROW GREENTECH LTD.,,,,20327,20090331,0.1,0.1,-3.5,,,48.4,,225.6,,
,12,180.45,,0.0,,SAFAL SECURITIES LTD.,,,,20352,20090331,,,0.4,,,,,180.7,,
,12,70.2,,0.1,,EXOTIC COAL LTD.,,,,20384,20090331,,,0.7,,,42.7,,91.4,,
,12,68.7,,,,ARTECH POWER & TRDG. LTD.,,,,20440,20090331,,,-0.5,,,,,68.8,,
0.4,12,386.4,,47.8,,ARTEFACT PROJECTS LTD.,0.7,,,20451,20090331,2.9,0.5,20.7,1.3,,296.1,0.4,427.1,,
,12,279.95,,59.8,,ARTSON ENGINEERING LTD.,0.6,0.2,0.1,20554,20090331,9.9,1.3,-50.1,9.4,,329.3,,340.7,,-1.6
,12,236.6,,,,ARUN MANTEX LTD.,,,,20716,20090331,,,-10.3,,,,,231.5,,
,12,161.75,,-0.4,,A V T I L ENTERPRISE LTD.,,,,20768,20090331,,,13.6,,,,,169.4,,
,12,454.75,,-10.8,,ARUNA HOTELS LTD.,,,,20806,20090331,-1.3,0.5,-28.2,0.3,,53.4,,481.4,,-2.1
,12,57.6,,-13.7,,TAAZA INTERNATIONAL LTD.,0.1,,,20858,20090331,0.1,,6.9,,,377.8,,64.0,,
,12,367.75,,28.2,,ARUNODAY MILLS LTD.,,,,20868,20090331,,,25.8,,,0.7,,365.9,,
0.1,12,680.3,-0.6,36.7,,GUJARAT METALLIC COAL & COKE LTD.,,-0.1,4.6,20973,20090331,-3.1,,0.3,,,1505.5,,625.6,,-1.4
0.5,12,246.1,,7.7,,ARVIND INTERNATIONAL LTD.,,,14.3,21009,20090331,,,1.3,,,249.1,,247.0,,
225.2,12,38026.75,,1938.9,,ARVIND LTD.,,,203.2,21042,20090331,,,-478.7,,,23787.9,,38703.9,,
,12,4412.6,91.6,815.3,,ARVIND PRODUCTS LTD. [MERGED],,,0.9,21058,20090331,292.9,2.0,-249.3,199.0,,3875.0,,4374.0,,0.3
4.5,12,1829.75,,-129.8,,ARVIND REMEDIES LTD.,,,0.2,21066,20090331,59.0,4.4,48.2,31.4,,2292.1,,1922.9,,0.6
,6,94.85,,-20.0,,ARYAMAN FINANCIAL SERVICES LTD.,,,,21190,20090331,,,-2.3,,,,,94.3,,
0.1,12,276.25,,,,ASAHI INFRASTRUCTURE & PROJECTS LTD.,,,,21275,20090331,,,1.7,,,455.1,,155.2,,
0.2,12,722.05,371.6,21.3,,ASAHI INDUSTRIES LTD.,2.0,41.9,,21279,20090331,1201.4,3.6,-37.5,772.0,,284.9,,1322.3,,1.2
14.6,12,21074.7,405.2,1499.0,,ASAHI INDIA GLASS LTD.,,78.7,,21283,20090331,2145.9,18.0,-406.0,1644.1,,13065.9,8.7,22212.1,,-10.6
,12,1238.5,19.6,31.6,,ASAHI SONGWON COLORS LTD.,,,,21290,20090331,96.4,2.7,24.6,73.6,0.9,1213.3,,1332.3,,0.5
,12,22.15,,-0.7,,ASCENT EXIM (INDIA) LTD.,,,,21358,20091031,,,-7.9,,,,,18.2,,
,12,56805.85,632.8,3544.9,,A B B INDIA LTD.,,,,21420,20091231,1127.7,35.2,3546.4,399.8,,65151.9,-7.0,57812.2,,-5.1
,12,171.05,,0.0,,ASEAN INDUSTRIAL STRUCTURES LTD.,,,,21424,20090331,,,-0.2,,,,,171.0,,
5.1,12,10889.4,44.4,-1892.4,,ASHAPURA MINECHEM LTD.,,,,21575,20090331,118.9,20.5,-2554.8,41.0,12.6,6852.9,,11706.7,,3.9
,12,,,-6.1,,ASHARI AGENCIES LTD.,,,,21602,20090331,,,-0.8,,,,,61.5,,
1.4,12,1017.6,,142.5,,ASHCO NIULAB INDS. LTD.,,,99.7,21611,20090331,,,-13.8,,,692.2,,980.3,,
,12,22.05,,-4.7,,ASHIANA AGRO INDS. LTD.,,,,21649,20090331,,,0.8,,,,,22.3,,
41.7,12,2039.05,-24.9,-26.8,,ASHIANA HOUSING LTD.,2.4,-0.1,,21663,20090331,40.1,5.7,259.8,53.1,,831.7,,2462.4,,3.9
10.4,12,576.15,,-44.8,,ASHIANA ISPAT LTD.,,,,21667,20090331,10.3,,20.4,4.1,,2344.4,,640.0,,6.2
,12,138.15,3.3,4.5,,ASHIKA CREDIT CAPITAL LTD.,,,,21688,20090331,4.4,,1.6,,,0.1,,118.1,,1.1
5.2,12,2989.15,0.4,-13.5,,ASHIMA LTD.,,,,21707,20090331,-109.8,-2.9,-282.3,-101.8,,2086.9,,3388.2,,-5.5
,12,569.9,0.2,12.0,,ASHIRWAD STEELS & INDS. LTD.,,,2.9,21755,20090331,4.3,,2.6,4.1,,694.2,,629.3,,
,12,44.65,,3.9,,ASHISH POLYPLAST LTD.,0.1,,,21844,20090331,0.3,,0.5,0.2,,53.7,,44.1,,
,12,44.35,,-7.3,,LESHA INDUSTRIES LTD.,,,,21943,20090331,,,0.0,,,2.5,,48.0,,
,12,330.85,,27.2,,ASHNOOR TEXTILE MILLS LTD.,,,,21949,20090331,41.6,,10.9,35.2,,370.9,,317.3,,6.4
,12,306.15,,18.4,,ASHOK ALCO-CHEM LTD.,,,,21964,20090331,12.7,0.1,-33.0,12.6,,71.5,,325.1,,
,12,60660.3,1275.5,-5263.3,,ASHOK LEYLAND LTD.,,,37.4,22104,20090331,6459.5,566.2,1902.6,3922.8,1160.0,68269.6,105.1,79261.8,,125.2
,12,,,-0.6,,KUMAKA INDUSTRIES LTD.,,,,22138,20090331,,,-59.8,,,0.5,,1083.1,,
,12,7696.3,22.4,896.4,,ASHOKA BUILDCON LTD.,12.2,,4.2,22247,20090331,1226.4,3.0,478.0,146.6,,7744.5,,8618.2,,4.3
,12,67.6,,-12.7,,ASHOKA REFINERIES LTD.,,,,22322,20090331,,,1.3,,,0.9,,46.4,,
,12,129.95,,6.3,,ASHRAM ONLINE.COM LTD.,,,,22398,20090331,,,-1.8,,,,,128.5,,
,12,32.15,,0.0,,TRIDEV INFRAESTATES LTD.,,,,22488,20090331,,,13.2,,,6.5,,44.4,,
0.4,12,12.95,,,,ASIA AUTOMOTIVE LTD.,,,,22639,20090331,0.6,,1.1,0.6,0.1,27.9,,12.3,,
,12,10.5,,-1.8,,ASIA CAPITAL LTD.,,,,22644,20090331,,,0.1,,,,,10.5,,
0.2,12,23.0,,-18.7,,NINE MEDIA & INFORMATION SERVICES LTD.,,,,22651,20090331,,,-1.6,,,,,31.4,,
,12,215.9,,-9.6,,BLACK ROSE INDS. LTD.,0.2,,,22659,20090331,-4.8,,4.2,-5.0,,408.7,,213.0,,
,12,203.3,0.5,-49.8,,ASIA PACK LTD.,0.5,0.8,,22701,20090331,3.6,1.8,1.0,,,8.0,,186.7,,
,12,151.8,,5.6,,ASIAN ALLOYS LTD.,,,,22753,20090331,,,-397.6,,,,,146.3,,
,12,170.7,,-3.5,,ASIAN BEARING LTD.,,,,22760,20090630,,,-4.0,,,1.1,,170.1,,
,12,1102.1,,-86.2,,RELIGARE TECHNOVA GLOBAL SOLUTIONS LTD. [MERGED],,,,22773,20090331,74.5,0.6,-102.5,17.2,,192.8,56.3,1061.3,,
1.6,12,7661.5,0.6,-254.2,,ASIAN ELECTRONICS LTD.,,,,22793,20090331,-185.1,-0.1,50.3,-184.7,2.4,2194.4,,8123.5,,-0.9
0.1,12,127.25,,1.9,,ASIAN FERTILIZERS LTD.,,,,22800,20090331,3.0,0.1,16.9,0.7,,569.2,,120.8,,2.2
,12,40.55,,0.0,,ASIAN FLORA LTD.,,,,22807,20090331,,,-2.9,,,,,39.1,,
,12,560.85,,,,ASIAN FOOD PRODUCTS LTD.,,,,22808,20090331,,,-0.3,,,,,515.0,,
