sa_advertising,sa_ann_rep_months,sa_avg_total_assets_net_of_reval,sa_building_net_addn_in_yr,sa_cf_net_frm_op_activity,sa_comm_equip_net_addn_in_yr,sa_company_name,sa_computer_it_net_addn_in_yr,sa_elec_install_fitting_net_addn_in_yr,sa_extra_ordi_inc,sa_finance1_cocode,sa_finance1_year,sa_gfa_net_addn_in_yr,sa_net_furn_social_oth_fxd_ast,sa_pat,sa_plant_net_addn_in_yr,sa_rnd_exp,sa_sales,sa_sw_net_addn_in_yr,sa_total_assets,sa_transport_infra_net_addn_in_yr,sa_transport_veh_net_addn_in_yr
0.1,12,50.7,,3.5,,IND-AGIV COMMERCE LTD.,0.1,,,268599,20110331,1.0,0.5,0.7,,,46.9,,46.6,,0.4
,15,7234.55,0.0,,,VISHAL EXPORTS OVERSEAS LTD.,,,,268605,20111231,,,-783.8,0.0,,58.4,,6774.6,,0.0
0.1,12,1012.5,-5.2,,,VISHAL FABRICS LTD.,0.1,,0.7,268608,20110331,61.0,-1.8,30.5,65.6,,1434.2,,964.8,,2.3
,12,0.0,,,,VISHAL FOOTWEAR LTD.,,,,268614,20110331,,,,,,,,,,
1.8,12,3118.05,,886.3,,CORAL HUB LTD.,2.0,0.4,,268631,20110630,5.4,3.0,-47.6,,,324.5,,3096.3,,
0.1,12,465.7,0.1,8.0,,VISHAL MALLEABLES LTD.,0.1,,0.4,268645,20110331,15.5,0.2,3.1,14.9,,783.5,,525.4,,0.2
0.8,12,282.25,3.2,7.2,,VISHAL PAPERTECH (INDIA) LTD.,0.2,1.4,,268660,20110331,32.6,0.5,10.0,30.2,,624.6,,318.8,,-2.9
,12,1048.95,3.4,-174.9,,VISHNU SUGAR MILLS LTD.,,,0.5,268859,20110331,36.8,0.1,-8.7,33.2,,622.5,,1214.7,,0.1
,12,1.7,,0.2,,VISHVESHAM INVESTMENTS & TRDG. LTD.,,,,268942,20110331,0.2,0.2,0.1,,,0.5,,1.7,,
,12,6.15,,3.6,,VISHVJYOTI TRADING LTD.,,,,268944,20110331,,,0.0,,,0.1,,6.1,,
0.1,12,5.05,,-4.1,,VISHVPRABHA TRADING LTD.,,,,268945,20110331,,,0.0,,,,,5.0,,
0.2,12,449.0,20.8,37.3,,VISHVA VISHAL ENGG. LTD.,10.5,,0.1,268986,20110331,54.8,0.2,57.5,24.1,,554.8,,448.1,,-0.8
,12,58.2,,0.1,,VISHWAKARMA CEMENTS LTD.,,,,269008,20110331,,,,,,,,58.2,,
,12,35.0,,-2.0,,SKYLINE VENTURES INDIA LTD.,,,,269027,20110331,,,0.4,,,9.3,,35.2,,
0.0,12,313.05,,6.9,,VISION CORPORATION LTD.,,,,269186,20110331,0.9,0.9,0.0,,,101.0,0.0,262.0,,0.0
,12,125.5,,-67.5,,VISION CINEMAS LTD.,,,,269199,20110630,,,2.6,,,25.7,,190.7,,
,12,,,-26.3,,N 2 N TECHNOLOGIES LTD.,,,,269223,20110331,,,-6.1,,,,,67.6,,
6.1,12,3863.05,171.2,487.8,,SEQUENT SCIENTIFIC LTD.,,,0.4,269225,20110331,854.9,10.5,159.3,280.0,52.3,2867.2,8.6,4301.8,,-2.9
0.1,12,148.25,30.7,4.5,,VISTA PHARMACEUTICALS LTD.,0.1,8.5,,269262,20110331,76.0,3.3,-2.9,33.4,0.0,56.7,,151.9,,
0.8,12,1210.9,,41.3,,E D & TECH INTL. LTD.,34.9,,,269306,20110331,35.6,0.4,5.2,,,174.4,,1229.7,,0.3
,12,423.1,,0.1,,VITAL COMMUNICATIONS LTD.,,,,269420,20110331,,,-0.6,,,,,422.7,,
,12,6.1,,-0.8,,VITAN AGRO INDS. LTD.,,,0.0,269454,20110331,-14.5,-4.3,-2.1,-10.0,,3.1,,4.7,,-0.2
,12,84.1,,-0.1,,VIVID GLOBAL INDS. LTD.,,,,269704,20110331,,,4.5,0.0,,131.3,,103.0,,
,12,3735.35,0.0,210.6,,VIVIMED LABS LTD.,0.0,0.0,,269742,20110331,,,277.6,0.0,122.2,3099.0,,4299.6,,0.0
,12,201.95,4.1,18.9,,VOGUE TEXTILES LTD.,,,,269822,20110331,1.6,0.1,0.1,-2.6,,31.4,,193.1,,0.0
,12,194.4,,16.4,,VOLANT TEXTILE MILLS LTD.,0.1,,0.0,269860,20110331,0.3,0.2,6.3,0.0,,187.2,,204.9,,0.0
0.0,12,8.1,,-0.4,,VOLEX FINANCE & INDS. LTD.,,,0.0,269868,20110630,,,-2.4,,,,,7.7,,
0.1,12,23.95,,-3.9,,VOLGA AIR TECHNICS LTD.,,,,269871,20110331,,,0.4,,,0.1,,24.0,,
0.0,12,5.3,,-0.2,,VOLTAIRE LEASING & FINANCE LTD.,,,,269907,20110331,,,-0.2,,,,,5.3,,
0.7,12,4119.25,44.7,150.7,,VOLTAMP TRANSFORMERS LTD.,1.9,,,269912,20110331,194.1,9.9,517.8,106.6,,5971.5,4.6,4268.0,,4.9
244.9,12,35177.25,172.6,86.6,,VOLTAS LTD.,,,458.3,269920,20110331,315.1,4.4,3535.3,121.5,64.4,51816.9,,38711.8,,16.6
,12,19.9,,-0.1,,VORA CONSTRUCTIONS LTD.,,,,269966,20110331,,,0.0,,,,,19.9,,
,12,0.0,,,,VRUNDAVAN AGRO INDS. LTD.,,,,270117,20110331,,,,,,,,,,
,12,44.45,,,,VRUNDAVAN SECURITIES LTD.,,,,270123,20110331,,,0.2,,,,,44.6,,
,12,223.05,58.3,-41.5,,TERRUZZI FERCALX INDIA LTD.,0.1,,,270159,20111231,58.5,0.1,-10.0,0.0,,211.9,,256.7,,
0.1,12,810.15,11.6,-8.8,,VYBRA AUTOMET LTD.,,1.3,0.0,270243,20110331,15.1,1.4,-64.7,2.5,,339.0,,846.7,,-1.7
26.4,12,363723.85,1983.2,-2746.0,,I N G VYSYA BANK LTD. [MERGED],,,150.9,270281,20110331,2464.7,380.3,3186.5,,,,101.2,390471.7,,
,12,223.2,9.3,-66.4,,W H BRADY & CO. LTD.,0.1,1.4,0.0,270323,20110331,32.6,21.8,13.6,,,184.2,,654.5,,0.0
0.5,12,1627.05,14.2,-66.1,,W P I L LTD.,,2.2,,270357,20110331,41.3,1.6,157.3,23.3,6.0,2248.0,,1866.9,,
,12,3285.3,-1.4,-543.7,,W S INDUSTRIES (INDIA) LTD.,,-0.4,0.1,270386,20110331,48.5,2.0,-30.4,47.2,14.5,2704.0,,3483.7,,1.1
,12,163.75,0.0,9.3,,WALCHAND PEOPLEFIRST LTD.,4.9,2.6,0.0,270545,20110331,8.2,1.1,8.3,-0.4,,135.3,0.0,161.6,,0.0
,12,10367.8,68.0,-420.6,,WALCHANDNAGAR INDUSTRIES LTD.,,,0.1,270556,20110930,408.8,8.9,128.0,301.5,2.3,9760.0,14.5,12558.1,,15.9
14.0,12,581.35,0.0,40.5,,WALL STREET FINANCE LTD.,-4.9,,5.1,270617,20110331,-13.7,4.2,3.7,,,12.5,0.1,570.4,,-13.1
,12,692.4,,-143.3,,WALLFORT FINANCIAL SERVICES LTD.,0.4,,,270638,20110331,0.7,,38.9,,,,,686.0,,0.3
0.1,12,182.3,,12.5,,WARDEN CONSTRUCTION & FINANCE LTD.,0.0,,,270739,20110331,29.2,0.5,20.7,,,62.9,,208.5,,
,12,458.8,,-83.6,,WARNER MULTIMEDIA LTD.,,,,270783,20110331,-49.8,,-85.5,-48.5,,,,400.5,,
,12,1834.4,149.3,290.1,,WARREN TEA LTD.,,,4.0,270795,20110331,163.5,0.3,206.0,8.2,,2108.4,,2362.2,,5.7
,12,6156.55,1.8,-282.8,,WARTSILA INDIA PVT. LTD.,0.3,,0.0,270808,20111231,38.9,4.5,423.4,21.6,,5694.5,,6264.6,,-0.5
0.0,12,288.45,-3.3,,,WASHINGTON SOFTWARES LTD.,,,1.6,270827,20110331,-5.0,,0.8,,,178.7,,352.2,,
,12,1129.3,0.1,69.4,,WATERBASE LTD.,,,0.5,270871,20110331,2.4,0.1,6.9,6.2,,463.3,,1080.5,,-3.8
,9,5428.35,51.4,695.6,,WEBSOL ENERGY SYSTEM LTD.,0.9,,,271091,20110331,655.2,8.4,18.2,401.9,,1697.7,,6210.4,,0.8
,12,17.3,,-1.4,,EASY FINCORP LTD.,,,,271208,20110331,,,0.8,,,,,17.8,,
,12,2019.6,-0.2,-105.1,,WEIZMANN LTD.,,,1.0,271211,20110331,-1664.5,-55.6,11.7,-1510.3,,167.4,,861.4,,-8.2
0.1,12,552.7,0.4,26.1,,WELCAST STEELS LTD.,,,,271228,20110331,15.1,4.3,26.6,10.2,0.6,2175.2,,562.2,,0.2
,12,43.0,-42.7,-28.6,,WELCURE DRUGS & PHARMACEUTICALS LTD.,,-2.1,15.8,271260,20110331,-79.7,-10.9,13.6,-20.8,,8.7,,3.8,,-0.5
0.1,12,127.95,,8.3,,B L S INTERNATIONAL SERVICES LTD.,,,,271345,20110331,5.4,4.0,1.5,,,38.5,,125.0,,1.4
,12,268.7,,-17.7,,WELLWIN INDUSTRY LTD.,-12.8,,,271470,20110331,-427.3,-49.1,-210.1,-345.3,,,,131.8,,-0.4
,12,547.3,,-57.5,,SUN TECHNO OVERSEAS LTD.,,,,271484,20110331,,,-1.5,,,,,632.7,,
,12,46.9,,9.0,,GENERIC ENGINEERING CONSTRUCTION & PROJECTS LTD.,,,,271498,20110331,,,0.0,,,,,42.4,,
13.3,12,28397.6,52.6,2221.7,,WELSPUN INDIA LTD.,33.6,,,271515,20110331,1177.9,4.2,-1000.4,1049.2,,21576.4,5.9,29344.7,,-1.3
,12,2311.1,37.1,293.0,,A Y M SYNTEX LTD.,0.5,,0.0,271517,20110331,196.4,3.8,128.1,117.3,,5328.8,0.0,2531.1,,2.2
,12,75685.75,122.4,9792.1,,WELSPUN CORP LTD.,,,,271523,20110331,2061.5,129.2,3644.5,1539.7,,65273.9,208.0,83097.6,,6.1
,12,66.6,,5.7,,WELTERMAN INTERNATIONAL LTD.,,,0.7,271533,20110331,-7.6,,9.8,-7.6,,109.9,,81.0,,
,12,,,,,WELWORTH ELECTRIC CO. LTD.,,,,271541,20110331,3.3,,0.3,3.3,,61.8,,110.8,,
1.1,12,788.55,,169.7,,WENDT (INDIA) LTD.,,,,271560,20110331,,,159.5,,22.7,894.7,,872.1,,
,12,21344.1,967.7,1256.0,,WEST COAST PAPER MILLS LTD.,,-1.6,,271695,20110331,8183.8,10.0,900.8,7190.7,4.0,11153.3,,21545.4,7.2,9.8
,12,359.5,1.3,,,RATAN GLITTER INDS. LTD.,0.1,,,271716,20110331,-10.9,,-22.0,-12.8,,42.6,,354.3,,0.5
,12,41.15,-2.6,-46.1,,WESTERN INDIA COTTONS LTD.,,,51.1,271863,20110331,-14.8,,44.7,0.0,,36.6,,101.7,,-0.5
,12,1016.55,1.0,117.5,,WESTERN INDIA PLYWOODS LTD.,0.1,,,271895,20110331,17.3,0.3,30.7,14.4,1.1,948.6,,1013.7,,1.5
0.5,12,2088.55,,138.1,,WESTERN INDIA SHIPYARD LTD.,0.6,,0.0,271899,20110331,11.9,2.4,153.4,7.4,,947.2,,2207.0,,1.5
0.1,12,19.2,,-0.4,,WESTERN MINISTIL LTD.,,,,271922,20110331,,,-0.5,,,,,19.7,,
0.1,12,63.7,,-0.2,,SHANTAI INDUSTRIES LTD.,,,,272064,20110331,,,-2.6,,,,,58.6,,
,12,9148.3,76.3,1411.5,,WHEELS INDIA LTD.,,,,272084,20110331,538.0,15.3,246.4,446.8,54.9,18328.5,,9581.5,,-0.4
700.1,12,13226.4,25.5,2053.0,,WHIRLPOOL OF INDIA LTD.,,,2.8,272097,20110331,691.7,64.9,1660.3,558.2,312.3,29290.0,33.1,13828.9,,-8.9
0.0,12,116.75,,-18.7,,WHITE ORGANIC AGRO LTD.,,,,272115,20110331,,,1.8,,,158.6,,126.4,,0.0
0.1,12,16.15,,0.2,,WHITE HALL COMMERCIAL CO. LTD.,,,,272124,20110331,,,-0.5,,,,,16.2,,
,12,56.95,,-1.4,,BOMBAY TALKIES LTD.,,,,272139,20110331,,,0.1,,,,,57.0,,
43.6,12,3987.6,0.0,708.9,,KENNAMETAL INDIA LTD.,20.6,,7.0,272264,20110630,218.0,2.1,885.5,193.4,42.6,5405.8,1.9,4160.6,,0.0
,12,99.9,,-0.1,,WILLARD INDIA LTD.,,,8.2,272327,20110331,,,10.6,,,,,99.9,,
,12,970.3,,-104.3,,WILLIAMSON FINANCIAL SERVICES LTD.,,,0.9,272343,20110331,-77.5,-6.2,8.0,-65.7,,,,945.1,,-5.6
,12,2937.2,0.0,-125.4,,WILLIAMSON MAGOR & CO. LTD.,,-0.1,0.0,272344,20110331,-3.1,-2.1,1.2,-0.9,,42.8,,3675.2,0.0,0.0
5.8,12,888.5,15.2,69.9,,WIM PLAST LTD.,,,2.0,272390,20110331,22.4,0.4,182.5,-0.9,,1797.7,,970.9,,2.3
4.1,12,1953.0,1.4,-579.2,,WIMCO LTD.,0.0,,1.1,272399,20110331,23.3,2.3,-596.5,20.1,2.1,2102.2,0.1,2416.2,,-0.6
,12,139.4,,-24.9,,DECCAN GOLD MINES LTD.,0.0,,,272406,20110331,,,-11.5,,,,,137.4,,
,12,1389.05,,217.3,,WINRO COMMERCIAL (INDIA) LTD.,,,,272624,20110331,3.2,3.1,76.6,,,8.8,,1437.2,,0.1
,12,461.8,,3.1,,WINSOME BREWERIES LTD.,,,,272641,20110331,1.4,0.2,4.8,0.6,,374.0,,454.8,,0.6
6.5,12,3704.05,2.7,-81.0,,WINSOME TEXTILE INDS. LTD.,,,0.5,272664,20110331,23.2,0.0,135.5,11.2,5.9,3505.2,,4312.6,,9.3
11.6,12,6884.4,0.0,-165.4,,WINSOME YARNS LTD.,,,,272666,20110331,,,60.2,0.0,3.4,3441.3,,7586.9,,
0.6,12,492.8,8.5,34.5,,WINTAC LTD.,,,,272673,20110331,48.9,0.6,36.1,37.1,12.8,277.7,,570.1,,2.7
,12,83.85,,-0.1,,WINY COMMERCIAL & FISCAL SERVICES LTD.,,,,272713,20110331,,,0.0,,,,,83.8,,
2479.0,12,325012.0,3231.0,37112.0,,WIPRO LTD.,,,,272724,20110331,10284.0,866.0,48437.0,5649.0,,264012.0,,344350.0,,-411.0
,12,997.9,-13.1,112.7,,WIRES & FABRIKS (S.A.) LTD.,,,10.8,272748,20110331,168.3,4.2,43.5,170.5,16.0,795.4,0.0,1195.0,,4.5
,12,104.2,,0.0,,WISEC GLOBAL LTD.,,,,272784,20110331,-0.8,0.0,-5.7,-0.2,,38.2,,91.6,,-0.6
,12,6178.2,,-154.7,,CAROL INFO SERVICES LTD.,,,,272853,20110331,6.5,0.1,223.0,6.0,,154.7,,6246.3,,0.4
,12,33189.7,15.4,4799.0,,WOCKHARDT LTD.,19.1,,37.5,272854,20110331,1063.4,-0.2,-1320.7,221.9,332.7,17589.0,16.9,33812.3,,-5.9
0.1,12,72.35,,-30.3,,PAGARIA ENERGY LTD.,0.6,,,272875,20110331,1.1,0.5,0.3,,,95.3,,99.8,,
,12,19.9,,-26.5,,HIGH GROUND ENTERPRISE LTD.,,,,272946,20110331,,,-1.8,,,2.1,,38.9,,
,12,20.7,,-0.3,,PRISM MEDICO & PHARMACY LTD.,,,,273056,20110331,,,-1.2,,,0.5,,20.4,,
0.8,12,558.65,2.1,,,WOOLWAYS (INDIA) LTD.,0.6,,,273068,20110331,6.9,,9.1,2.2,,1460.6,,638.6,,2.0
,12,100.0,,-26.5,,WORLDWIDE LEATHER EXPORTS LTD.,0.0,0.0,,273182,20110331,,,2.1,0.0,,93.2,,105.9,,0.0
,12,19.5,,0.2,,WORTH INVESTMENT & TRDG. CO. LTD.,,,,273203,20110331,,,0.5,,,,,19.5,,
334.2,16,4549.15,-6.4,1510.0,,WYETH LTD. [MERGED],,,2.3,273275,20110331,-10.1,-27.6,1652.9,22.2,20.3,6564.6,2.6,5027.2,,-0.9
,12,49.15,,-5.9,,X L O MACHINE TOOLS LTD.,,,,273309,20110331,0.1,,-4.8,0.1,,13.2,,87.2,,
,15,10464.5,,127.0,,X L ENERGY LTD.,0.5,,,273319,20110331,1.5,0.3,-1063.5,0.7,,1652.1,,10822.1,,
0.2,12,301.0,,-50.8,,SARAL MINING LTD.,,,,273323,20110331,,,-0.3,,,320.9,,291.0,,
,12,2412.55,-12.6,291.9,,XPRO INDIA LTD.,1.3,,4.3,273419,20110331,90.9,2.1,113.8,104.8,1.5,3385.3,,2650.3,,-4.7
,12,5.1,,,,YAMINI INVESTMENT CO. LTD.,,,,273769,20110331,,,0.0,,,,,5.1,,
,12,35.9,,,,YANGIR PROPERTIES & TRDG. LTD.,,,,273830,20110331,,,-0.1,,,,,35.9,,
,12,103.8,,23.3,,YARN SYNDICATE LTD.,0.1,,0.0,273872,20110331,2.0,1.0,0.5,,,309.7,,97.3,,0.9
,12,152.6,,-13.3,,YASH MANAGEMENT & SATELLITE LTD.,-0.4,,,273923,20110331,-0.4,,-0.4,,,0.3,,152.3,,0.0
0.3,12,1586.1,0.5,99.1,,YASH PAPERS LTD.,,1.0,0.2,273932,20110331,5.9,0.0,30.5,5.0,1.0,1042.6,0.0,1607.8,,-0.6
,12,8.4,,0.7,,YASH TRADING & FINANCE LTD.,,,,273964,20110331,,,1.3,,,,,9.3,,
,12,58.15,,-0.5,,MATRA REALTY LTD.,,,,274078,20110331,,,-0.5,,,,,57.8,,
,12,15.6,,0.2,,DILIGENT INDUSTRIES LTD.,,,,274148,20110331,,,-1.1,,,,,15.1,,
,12,55.1,,,,YENEPOYA MINERALS & GRANITES LTD.,,-0.8,,274214,20110331,-74.9,-0.4,-3.4,-71.8,,2.5,,44.8,,-1.9
,12,73.8,,-1.9,,VENMAX DRUGS & PHARMACEUTICALS LTD.,,,,274217,20110331,,,-8.8,,,19.8,,73.6,,
0.0,12,146.1,,-27.9,,YOGI INFRA PROJECTS LTD.,,,,274462,20110331,,,0.1,,,21.9,,138.7,,
,12,4172.85,6.3,-29.6,,YOKOGAWA INDIA LTD.,,,1.4,274525,20110331,59.4,11.6,257.7,35.5,,6067.3,0.4,4416.7,,5.6
0.3,12,146.45,,-14.2,,YORK EXPORTS LTD.,,,,274549,20110331,,,2.4,,,113.4,,156.0,,
,12,1286.35,5.5,51.2,,YUKEN INDIA LTD.,,0.8,,274688,20110331,26.8,-5.0,98.0,24.1,,1651.7,,1673.3,,1.1
,12,19.15,,0.5,,YULE FINANCING & LEASING CO. LTD.,,,,274708,20110331,,,-2.0,,,,,17.8,,
,12,1.7,,-0.1,,YUVRAJ INTERNATIONAL LTD.,,,,274762,20110331,,,0.6,,,,,1.7,,
,12,2145.2,,311.6,,Z F STEERING GEAR (INDIA) LTD.,,,,274780,20110331,,,409.1,,,3288.9,,2327.9,,
,12,389.7,,-13.7,,ZANDU REALTY LTD.,,,,274900,20110331,-60.2,,9.1,,,,,2801.2,,
26.8,12,3737.1,,1888.5,,ZEE MEDIA CORPN. LTD.,,,,275052,20110331,,,97.8,,,2430.5,,3227.1,,
681.0,12,36289.55,-1.6,3450.0,,ZEE ENTERTAINMENT ENTERPRISES LTD.,,,,275062,20110331,52.9,-7.4,5764.0,-50.0,,21700.0,118.4,36243.0,,-3.8
,12,302.55,,,,ZEN GLOBAL FINANCE LTD.,,,,275130,20110930,,,-7.2,,,,,298.5,,
0.5,12,1109.0,4.5,-18.6,,ZEN TECHNOLOGIES LTD.,1.8,,,275155,20110331,10.8,2.0,-20.8,3.6,78.7,174.9,0.5,1020.8,,-1.6
,12,20.1,,,,ZENITH CAPITALS LTD.,,,,275198,20110331,,,,,,,,20.1,,
8.5,12,1557.4,98.1,275.9,,ZENITH COMPUTERS LTD.,-10.2,,,275206,20110331,155.1,0.3,22.7,,,2040.8,,1852.0,,0.8
0.1,12,1534.1,,61.0,,ZENITH EXPORTS LTD.,0.1,0.3,1.3,275222,20110331,26.4,-0.2,23.8,26.1,,2386.9,,1549.6,0.0,0.1
,12,235.2,,15.7,,ZENITH FIBRES LTD.,,,,275224,20110331,,,24.8,,,418.0,,241.2,,
,12,69.45,,1.3,,ZENITH HEALTH CARE LTD.,,,,275237,20110331,0.5,0.5,2.6,0.0,,45.4,0.0,69.5,,0.0
90.6,18,5748.1,103.4,237.5,,ZENITH INFOTECH LTD.,-1518.6,1.8,458.0,275246,20110930,-1408.7,5.4,-432.1,,,4944.8,,5754.0,,-0.7
,12,6244.4,5.3,443.3,,ZENITH BIRLA (INDIA) LTD.,0.0,,0.1,275251,20110331,8.2,0.3,108.8,4.7,,5340.1,0.0,6776.5,,-2.1
,12,,,,,ZENITH WORLD TRADES LTD.,,,,275288,20110331,,,,,,,,7.4,,
42.7,12,4697.8,5.5,493.9,,ZENSAR TECHNOLOGIES LTD.,66.9,,0.5,275305,20110331,212.9,26.7,884.8,19.9,0.6,5670.0,93.0,5231.0,,0.9
,12,59.5,,0.9,,AQUA PUMPS INFRA VENTURES LTD.,,,,275313,20110331,,,0.4,,,2.8,,57.1,,
33.1,12,2544.0,-5.5,-1068.9,,ZICOM ELECTRONIC SECURITY SYSTEMS LTD.,,,1246.3,275413,20110331,423.0,0.1,145.8,225.4,,1157.5,0.1,2300.2,,4.0
,12,721.55,,-117.6,,ZIGMA SOFTWARE LTD.,,,,275431,20110331,-0.6,,0.1,,,11.5,,777.2,,-0.6
,12,2365.25,0.0,14.4,,ZODIAC CLOTHING CO. LTD.,0.0,0.0,,275551,20110331,,,233.0,0.0,,2920.5,0.0,2453.1,,
,12,571.6,17.4,-8.2,,ZODIAC-JRD-MKJ LTD.,0.1,,,275587,20110331,17.6,0.1,4.3,,,142.5,,574.9,,0.0
,12,29365.35,20.0,-511.0,,ZUARI GLOBAL LTD.,,,0.0,275679,20110331,265.4,22.5,1668.8,204.9,,55256.9,5.1,30153.8,,12.9
11.2,12,9927.7,2.7,89.3,,ZYLOG SYSTEMS LTD.,126.0,0.4,,275793,20110331,141.3,5.8,1211.2,,,9158.9,0.0,11498.0,,
35.9,12,983.35,14.2,307.8,,THYROCARE TECHNOLOGIES LTD.,2.6,,8.4,276359,20110331,19.8,1.7,260.6,-4.8,,772.2,,1244.3,,6.1
,12,,,,,SANGAM ADVISORS LTD.,,,,276576,20110331,,,0.4,,,,,152.0,,
0.3,12,2652.3,,-215.6,,NIRAJ CEMENT STRUCTURALS LTD.,0.4,,,276926,20110331,74.1,0.3,105.9,63.2,,3095.7,,2908.1,,10.2
68.5,12,18511.2,,-120.7,1.7,ORBIT CORPORATION LTD.,3.6,,1.2,277423,20110331,67.8,6.3,754.9,21.8,,3568.1,,19590.7,,34.4
12.6,12,15258.3,0.0,951.1,,BARTRONICS INDIA LTD.,10.1,2.8,,278747,20110331,34.6,2.8,658.1,0.4,,5997.0,0.0,15435.9,,13.7
7.5,12,4416.35,0.4,-921.5,,GOENKA DIAMOND & JEWELS LTD.,,,0.0,281371,20110331,11.5,2.7,429.6,0.4,,5609.9,,4891.2,,3.1
4.6,12,1394.5,0.0,-998.8,,SASTASUNDAR VENTURES LTD.,0.3,,,282059,20110331,0.9,0.1,179.8,,,7.8,,2207.0,,0.5
68.2,12,2401.85,13.2,-1.0,,FLORENCE INVESTECH LTD.,,,,282556,20110930,20.8,,108.9,9.0,127.5,1203.5,0.3,2509.7,,0.0
1.5,12,7106.35,10.3,594.0,,VIKASH METAL & POWER LTD.,,,,283721,20110331,9.9,,101.6,,,8799.8,,6856.9,,-0.4
10.9,12,9824.5,366.0,11.1,,M S P STEEL & POWER LTD.,,,,285996,20110331,2633.4,2.8,502.1,2238.5,,5197.5,,11719.6,,12.9
646.7,12,102065.05,71.9,-49182.0,,MUTHOOT FINANCE LTD.,118.4,,0.0,288148,20110331,772.4,221.8,4941.8,314.1,,22.2,0.0,139687.8,,9.3
,12,52.65,,0.1,,T S L INDUSTRIES LTD.,,,,288356,20110331,,,0.0,,,,,52.7,,
,12,27.75,,0.1,,DEVHARI EXPORTS (INDIA) LTD.,,,,289876,20110331,,,0.1,,,,,27.6,,
0.1,12,112.25,1.1,,,CHEMCRUX ENTERPRISES LTD.,0.1,0.3,0.4,290204,20110331,5.2,0.1,4.2,4.1,,131.3,,124.5,,-0.5
,12,,,,,CONCRETE CREDIT LTD.,,,,290251,20110331,,,0.4,,,,,87.8,,
,12,35.25,,,,SUNCARE TRADERS LTD.,0.0,,0.0,290321,20110331,-0.2,,0.8,,,68.7,,34.5,,-0.2
,12,,1.7,,,RUBY CABLES LTD.,0.2,0.2,,290610,20110331,6.1,,1.3,4.0,,274.2,,271.0,,0.0
,12,75.3,,-0.5,,QPRO INFOTECH LTD.,,,,291081,20110331,,,0.0,,,0.2,,74.4,,
,12,15.2,,-0.1,,ACHAL INVESTMENTS LTD.,,,,292778,20110331,,,-0.1,,,,,15.1,,
,12,,,0.1,,NARENDRA INVESTMENT (DELHI) LTD.,,,,292959,20110331,,,0.0,,,,,1.9,,
,12,30.9,,,,UNISHIRE URBAN INFRA LTD.,0.0,,,294837,20110331,,,0.0,,,,,33.3,,0.0
,12,309.25,0.0,33.2,,UJAAS ENERGY LTD.,,,0.0,295606,20110331,0.1,0.1,7.5,0.0,,366.6,0.0,299.1,,
0.8,12,4741.95,43.0,-851.7,,P N C INFRATECH LTD.,3.8,,,296258,20110331,312.5,3.0,702.0,256.8,,11391.4,,5917.3,,4.8
0.6,12,,1.0,,,MADHYA BHARAT AGRO PRODUCTS LTD.,0.3,,,298464,20110331,27.4,0.5,30.6,22.8,,396.6,,457.8,,1.5
,12,230.45,,,,DIKSAT TRANSWORLD LTD.,1.4,,,298788,20110331,2.0,,1.3,0.6,,74.3,,238.1,,
0.2,12,7.85,,,,TARANG PROJECTS & CONSULTANTS LTD.,,,,303555,20110331,,,-0.8,,,0.3,,7.6,,
,12,3092.7,,93.7,,INTRASOFT TECHNOLOGIES LTD.,1.2,,,305060,20110331,115.3,0.7,100.1,,,193.4,110.0,1146.4,,3.4
0.7,12,6650.3,,-55.5,,SANCIA GLOBAL INFRAPROJECTS LTD.,0.1,,,309635,20110331,-176.5,0.1,-612.8,0.0,,352.6,,5998.1,,-176.7
2.6,12,22352.95,974.5,-994.6,,S E L MANUFACTURING CO. LTD.,,,,310602,20110331,4623.2,39.8,1011.8,3075.5,,16020.7,0.0,29220.8,,53.3
32.5,12,2649.45,572.9,,,HEALTHCARE GLOBAL ENTERPRISES LTD.,,,,311191,20110331,1852.7,25.9,45.4,995.9,,1620.0,5.0,3480.7,,0.8
,12,65.9,0.0,1.5,,MUDUNURU LTD.,,,,313101,20110331,,,0.6,,,76.4,,81.5,,
19.2,12,538.2,-3.0,-15.5,,TRANSCORP INTERNATIONAL LTD.,2.8,,4.3,313103,20110331,-9.7,4.2,28.7,,,50.1,,709.1,,2.8
1.8,12,4596.75,7.9,130.0,,INDUS FILA LTD.,0.1,,,317632,20110331,34.3,0.2,21.2,28.6,,4452.9,,4597.2,,-2.5
6.2,12,390.4,1.1,55.2,,SUPERFINE KNITTERS LTD.,,,,318189,20110331,10.1,2.3,4.5,6.1,0.0,483.9,,463.6,,0.6
,12,7202.15,0.5,-130.4,,WELSPUN ENTERPRISES LTD.,3.5,,2.2,318534,20110331,-0.7,2.5,-328.5,-3.5,,2403.2,,8072.4,,-7.3
,12,163.85,2.0,,,TARINI INTERNATIONAL LTD.,,,,318665,20110331,2.2,,2.9,0.2,,29.9,,172.8,,0.0
2.6,12,604.85,,-116.7,,J M D VENTURES LTD.,,,,319628,20110331,8.9,0.3,28.6,,,999.8,6.5,933.1,,2.1
40.6,12,2164.6,9.6,-364.5,,CANTABIL RETAIL INDIA LTD.,2.6,,8.0,320311,20110331,105.4,14.9,123.8,8.5,,1864.3,0.2,2494.1,,9.2
