co_code,company_name,co_stkdate,bse_pb,nse_pb,eps_on_stkdate
17815,INANNA FASHION & TRENDS LTD.,20150803,3.67,NA,0.1501
18030,APLAB LTD.,20150803,1.4092,NA,-24.38
18065,ADINATH BIO-LABS LTD.,20150803,0.2778,NA,0.0077
18102,APOLLO HOSPITALS ENTERPRISE LTD.,20150803,5.9025,5.9045,24.1315
18138,ADITYA BIRLA MONEY LTD.,20150803,5.2092,5.2297,0.917
18139,APOLLO SINDOORI HOTELS LTD.,20150803,NA,1.5885,17.305
18151,APOLLO TYRES LTD.,20150803,3.0242,3.025,14.3078
18227,APPLE FINANCE LTD.,20150803,0.501,NA,0.0341
18323,APPU MARKETING & MANUFACTURING LTD.,20150803,43.5098,NA,0.0892
18395,HEXAWARE TECHNOLOGIES LTD.,20150803,7.1013,7.0913,10.4367
18396,APTECH LTD.,20150803,1.3263,1.3263,3.1559
18928,SAUMYA CAPITAL LTD.,20150803,NA,NA,-0.0158
19063,ARCHIES LTD.,20150803,0.8829,0.8829,1.4861
19291,AREX INDUSTRIES LTD.,20150803,0.9524,NA,5.0774
19297,ARFIN INDIA LTD.,20150803,1.594,NA,22.3305
19420,ARIES AGRO LTD.,20150803,1.2132,1.2247,9.666
19480,ARIHANT CAPITAL MARKETS LTD.,20150803,0.8386,NA,3.1408
19528,ARIHANT FOUNDATIONS & HOUSING LTD.,20150803,0.2301,0.2218,2.4419
19913,ARMAN HOLDINGS LTD.,20150803,10.1528,NA,0.0576
19915,ARMAN FINANCIAL SERVICES LTD.,20150803,3.0897,NA,4.6152
19962,RESONANCE SPECIALTIES LTD.,20150803,1.8035,NA,-0.2426
20011,ARNOLD HOLDINGS LTD.,20150803,2.5556,NA,0.403
20015,ARO GRANITE INDS. LTD.,20150803,0.5272,0.5258,8.5556
20138,ARORA FIBRES LTD.,20150803,2.3368,NA,0.8455
20327,ARROW GREENTECH LTD.,20150803,23.5588,23.6796,6.0733
20384,EXOTIC COAL LTD.,20150803,0.433,NA,-1.5752
20440,ARTECH POWER & TRDG. LTD.,20150803,2.3107,NA,-0.2696
20554,ARTSON ENGINEERING LTD.,20150803,NA,NA,-0.3765
20973,GUJARAT METALLIC COAL & COKE LTD.,20150803,0.2322,NA,1.9186
21042,ARVIND LTD.,20150803,3.1076,3.1149,10.4599
21066,ARVIND REMEDIES LTD.,20150803,NA,NA,-38.235
21275,ASAHI INFRASTRUCTURE & PROJECTS LTD.,20150803,0.075,NA,0.3392
21283,ASAHI INDIA GLASS LTD.,20150803,12.6891,12.6964,2.5941
21290,ASAHI SONGWON COLORS LTD.,20150803,1.4097,1.4077,14.7976
21420,A B B INDIA LTD.,20150803,9.9583,9.9543,11.0227
21575,ASHAPURA MINECHEM LTD.,20150803,NA,NA,11.9019
21663,ASHIANA HOUSING LTD.,20150803,4.0975,4.0995,5.5895
21667,ASHIANA ISPAT LTD.,20150803,0.1763,NA,0.8735
21688,ASHIKA CREDIT CAPITAL LTD.,20150803,0.8876,NA,0.7148
21707,ASHIMA LTD.,20150803,NA,NA,-2.3645
21728,ASHIRWAD CAPITAL LTD.,20150803,1.7394,NA,0.095
21943,LESHA INDUSTRIES LTD.,20150803,0.6711,NA,-0.1272
21949,ASHNOOR TEXTILE MILLS LTD.,20150803,0.4559,NA,-0.6049
21964,ASHOK ALCO-CHEM LTD.,20150803,2.1126,NA,32.128
22104,ASHOK LEYLAND LTD.,20150803,5.7,5.7,0.6413
22247,ASHOKA BUILDCON LTD.,20150803,2.091,2.0845,8.3169
22398,ASHRAM ONLINE.COM LTD.,20150803,0.256,NA,-0.0667
22659,BLACK ROSE INDS. LTD.,20150803,7.6474,NA,0.298
22819,ASIAN HOTELS (NORTH) LTD.,20150803,NA,0.3913,-45.0208
22823,KOHINOOR TECHNO ENGINEERS LTD.,20150803,0.5849,NA,0.239
22855,ASIAN OILFIELD SERVICES LTD.,20150803,3.9869,NA,-7.0237
22859,ASIAN PAINTS LTD.,20150803,18.0615,18.0707,15.09
22896,ASIAN STAR CO. LTD.,20150803,2.5164,NA,24.2397
22900,ASIAN TEA & EXPORTS LTD.,20150803,0.5285,NA,0.22
23002,SHREEJAL INFO HUBS LTD.,20150803,4.7025,NA,0.0013
23217,ASSAM COMPANY INDIA LTD.,20150803,0.4762,0.4775,-1.4882
23320,ASSOCIATED ALCOHOLS & BREWERIES LTD.,20150803,1.7483,NA,9.1265
23354,A C C LTD.,20150803,3.0275,3.0354,42.5156
23463,HIND ALUMINIUM INDS. LTD.,20150803,0.6479,NA,14.2218
23482,ASSOCIATED STONE INDS. (KOTAH) LTD.,20150803,1.4423,NA,14.5435
23495,S R K INDUSTRIES LTD.,20150803,8.8919,NA,0.0306
23561,ASTEC LIFESCIENCES LTD.,20150803,3.6441,3.6428,15.23
23668,ASTRA MICROWAVE PRODUCTS LTD.,20150803,3.3376,3.3487,5.7048
23696,ASTRAL POLY TECHNIK LTD.,20150803,7.0933,7.1027,5.3115
