co_code,company_name,co_stkdate,bse_pb,nse_pb,eps_on_stkdate
136461,MAHINDRA HOLIDAYS & RESORTS INDIA LTD.,20160801,5.2108,5.2157,13.7991
97042,AXISCADES ENGINEERING TECHNOLOGIES LTD.,20160801,5.1958,5.2104,9.738999999999999
400943,JUST DIAL LTD.,20160801,5.1955,5.1925,20.3253
271515,WELSPUN INDIA LTD.,20160801,5.1709,5.1831,5.9868
377259,D B CORP LTD.,20160801,5.1496,5.1616,17.6427
413847,INFIBEAM INCORPORATION LTD.,20160801,5.1215,5.1511,2.863
148438,MOLD-TEK TECHNOLOGIES LTD.,20160801,5.1866,5.1461,1.2695
149369,MOREPEN LABORATORIES LTD.,20160801,5.1093,5.0987,0.4573
259928,V I P INDUSTRIES LTD.,20160801,5.1037,5.0941,4.7963
122625,BYKE HOSPITALITY LTD.,20160801,5.0898,5.0914,6.9754
145617,NEXT MEDIAWORKS LTD.,20160801,5.1165,5.0811,-0.4194
244495,S M L ISUZU LTD.,20160801,5.0626,5.067,41.2669
250303,THEMIS MEDICARE LTD.,20160801,4.982,5.0536,17.9609
42443,CARBORUNDUM UNIVERSAL LTD.,20160801,5.0322,5.0235,6.1706
265453,VIDHI SPECIALTY FOOD INGREDIENTS LTD.,20160801,4.9572,4.9911,2.8011
239792,SUN T V NETWORK LTD.,20160801,4.9771,4.9797,22.3774
267081,VINATI ORGANICS LTD.,20160801,4.9534,4.9539,25.3029
142004,V I P CLOTHING LTD.,20160801,4.908,4.9363,-2.4714
406292,ORIENT REFRACTORIES LTD.,20160801,4.9657,4.9143,5.1157
223374,SHREE RAMA MULTI-TECH LTD.,20160801,4.9131,4.9131,-0.1119
6819,ADVANCED ENZYME TECHNOLOGIES LTD.,20160801,4.9099,4.9091,8.9671
510946,MAJESCO LTD.,20160801,4.9004,4.9018,2.886
66917,ELGI EQUIPMENTS LTD.,20160801,4.8881,4.8924,5.5120000000000005
266490,VIKAS ECOTECH LTD.,20160801,4.9184,4.8847,1.2823
324131,TAKE SOLUTIONS LTD.,20160801,4.8685,4.8805,1.3532
71439,SCHAEFFLER INDIA LTD.,20160801,4.9057,4.8741,116.9687
65956,EDELWEISS FINANCIAL SERVICES LTD.,20160801,4.8645,4.8722,1.6416
275305,ZENSAR TECHNOLOGIES LTD.,20160801,4.8275,4.8536,49.1035
10884,ALKEM LABORATORIES LTD.,20160801,4.8618,4.8448,56.7415
85979,GREENPLY INDUSTRIES LTD.,20160801,4.8323,4.8445,11.0348
111105,JYOTHY LABORATORIES LTD.,20160801,4.8188,4.8214,9.4672
36073,BIOCON LTD.,20160801,4.8195,4.8183,42.205
240037,SUNDARAM FINANCE LTD.,20160801,4.7926,4.8117,40.2515
180736,PREMIER EXPLOSIVES LTD.,20160801,4.7611,4.7604,10.4419
99667,INDOCO REMEDIES LTD.,20160801,4.7653,4.757,8.5979
140829,MARUTI SUZUKI INDIA LTD.,20160801,4.7576,4.7541,186.1924
88258,H C L TECHNOLOGIES LTD.,20160801,4.7293,4.7266,45.2043
386508,TECHNO ELECTRIC & ENGG. CO. LTD.,20160801,4.7154,4.7232,23.5395
12011,G E POWER INDIA LTD.,20160801,4.7082,4.7125,-19.9338
47318,CHOLAMANDALAM INVESTMENT & FINANCE CO. LTD.,20160801,4.7174,4.707,31.3663
343765,AUTOMOTIVE STAMPINGS & ASSEMBLIES LTD.,20160801,4.6884,4.7059,-11.8883
33750,BHARAT FORGE LTD.,20160801,4.7019,4.7012,26.9414
218257,SHALIMAR PAINTS LTD.,20160801,4.6699,4.6877,4.0747
1120,A I A ENGINEERING LTD.,20160801,4.6773,4.6863,60.8055
103853,UMANG DAIRIES LTD.,20160801,4.6612,4.6579,3.295
245784,MARKSANS PHARMA LTD.,20160801,4.6292,4.6193,1.1485
125123,ULTRATECH CEMENT LTD.,20160801,4.6001,4.6,90.1332
253594,I O L CHEMICALS & PHARMACEUTICALS LTD.,20160801,4.5973,4.5958,-3.457
246602,T V S ELECTRONICS LTD.,20160801,4.5813,4.5925,0.7575
85379,GRANULES INDIA LTD.,20160801,4.5569999999999995,4.5828,5.8228
63991,DWARIKESH SUGAR INDS. LTD.,20160801,4.5754,4.5768,74.6751
22104,ASHOK LEYLAND LTD.,20160801,4.575,4.575,1.88
372042,GALLANTT ISPAT LTD.,20160801,4.5462,4.5462,9.4524
62987,DR. REDDY'S LABORATORIES LTD.,20160801,4.5497,4.5432,78.372
19915,ARMAN FINANCIAL SERVICES LTD.,20160801,4.5687,4.5402,3.9859
386010,SHARDA CROPCHEM LTD.,20160801,4.5184,4.5314,18.9436
176712,POKARNA LTD.,20160801,4.465,4.4943,23.0777
203025,S K F INDIA LTD.,20160801,4.4822,4.4885,41.81100000000001
61622,BODAL CHEMICALS LTD.,20160801,4.4308,4.4288,7.7905
68623,ENTERTAINMENT NETWORK (INDIA) LTD.,20160801,4.419,4.4202,14.2877
72979,FIEM INDUSTRIES LTD.,20160801,4.3797,4.4067,49.4055
137443,LYPSA GEMS & JEWELLERY LTD.,20160801,4.3867,4.4035,0.2802
